Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-22 00:00:00	428237	27.881	27.856	27.878	27.960	27.995	28.701	28.575	28.552	28.575	-0.271	-0.106	-0.521	-0.493	0.321	0.536	-0.062	-0.182	-0.509	2.498	-0.284	0.762	28.796	79.458	0.213	35.357	53.034	147.549	1007.082	-0.227	27.941
2015-07-22 00:01:00	428238	27.868	27.854	27.876	27.958	27.988	28.706	28.582	28.553	28.573	-0.140	-0.126	-0.540	-0.519	0.315	0.479	0.064	-0.202	-0.509	2.525	-0.277	0.756	28.799	79.462	0.449	35.366	53.012	106.995	1007.095	-0.064	27.941
2015-07-22 00:02:00	428239	27.862	27.852	27.877	27.961	27.990	28.700	28.575	28.548	28.569	-0.041	-0.097	-0.533	-0.507	0.314	0.531	-0.018	-0.166	0.849	2.645	-0.273	0.815	28.799	79.633	0.726	35.375	52.990	107.295	1007.108	-0.106	27.941
2015-07-22 00:03:00	428240	27.858	27.851	27.872	27.954	27.984	28.687	28.560	28.536	28.557	-0.234	-0.122	-0.532	-0.464	0.323	0.629	-0.038	-0.176	-0.217	2.639	-0.277	0.873	28.786	79.651	0.817	35.384	53.006	104.900	1007.126	-0.157	27.943
2015-07-22 00:04:00	428241	27.861	27.853	27.875	27.959	27.986	28.686	28.559	28.534	28.560	-0.068	-0.094	-0.516	-0.514	0.341	0.571	-0.021	-0.171	-0.194	2.414	-0.291	0.823	28.777	79.741	0.475	35.392	53.049	120.728	1007.122	-0.045	27.945
2015-07-22 00:05:00	428242	27.842	27.823	27.848	27.942	27.980	28.690	28.559	28.540	28.564	-0.256	-0.107	-0.517	-0.471	0.345	0.562	0.066	-0.187	-1.098	2.593	-0.295	0.841	28.784	79.773	0.174	35.402	53.021	127.899	1007.112	-0.079	27.919
2015-07-22 00:06:00	428243	27.824	27.804	27.833	27.925	27.966	28.688	28.554	28.537	28.554	-0.215	-0.079	-0.519	-0.464	0.323	0.642	-0.003	-0.162	-0.204	2.643	-0.251	0.876	28.793	79.619	0.138	35.412	53.040	192.677	1007.136	-0.133	27.898
2015-07-22 00:07:00	428244	27.800	27.778	27.810	27.904	27.947	28.692	28.561	28.546	28.551	-0.367	-0.111	-0.507	-0.486	0.342	0.464	-0.120	-0.178	0.099	2.733	-0.281	0.856	28.803	79.380	-0.055	35.421	52.877	158.592	1007.135	-0.029	27.871
2015-07-22 00:08:00	428245	27.774	27.749	27.787	27.882	27.926	28.688	28.553	28.543	28.550	-0.282	-0.105	-0.493	-0.483	0.318	0.576	-0.057	-0.158	-0.203	2.601	-0.292	0.864	28.811	79.314	-0.069	35.430	52.851	103.575	1007.131	-0.054	27.843
2015-07-22 00:09:00	428246	27.768	27.755	27.788	27.878	27.916	28.685	28.550	28.535	28.545	-0.303	-0.098	-0.523	-0.491	0.325	0.576	0.060	-0.184	-0.280	2.663	-0.300	0.872	28.815	79.178	0.632	35.438	52.846	115.777	1007.151	-0.084	27.839
2015-07-22 00:10:00	428247	27.774	27.771	27.800	27.886	27.918	28.689	28.557	28.535	28.546	-0.216	-0.094	-0.497	-0.471	0.317	0.449	-0.119	-0.196	-0.931	2.527	-0.271	0.797	28.818	79.149	0.096	35.446	52.874	122.310	1007.146	-0.165	27.855
2015-07-22 00:11:00	428248	27.758	27.746	27.781	27.870	27.909	28.691	28.559	28.534	28.543	-0.238	-0.149	-0.538	-0.518	0.324	0.420	-0.211	-0.229	-0.549	2.600	-0.303	0.843	28.831	79.273	-0.067	35.455	52.872	150.477	1007.143	-0.116	27.840
2015-07-22 00:12:00	428249	27.733	27.716	27.755	27.850	27.892	28.695	28.561	28.536	28.547	-0.094	-0.082	-0.471	-0.449	0.322	0.582	-0.102	-0.166	-1.026	2.711	-0.253	0.808	28.842	79.143	-0.028	35.466	52.848	103.874	1007.142	-0.160	27.808
2015-07-22 00:13:00	428250	27.720	27.705	27.741	27.839	27.880	28.690	28.556	28.529	28.539	-0.246	-0.102	-0.534	-0.486	0.314	0.616	-0.062	-0.207	0.118	2.714	-0.300	0.838	28.847	78.963	0.113	35.477	52.793	111.940	1007.129	-0.153	27.794
2015-07-22 00:14:00	428251	27.722	27.714	27.748	27.843	27.875	28.685	28.554	28.523	28.532	-0.142	-0.105	-0.528	-0.491	0.333	0.499	-0.154	-0.187	0.181	2.651	-0.282	0.865	28.846	78.983	0.240	35.487	52.769	149.040	1007.150	-0.116	27.802
2015-07-22 00:15:00	428252	27.708	27.693	27.733	27.830	27.864	28.685	28.556	28.527	28.525	-0.231	-0.075	-0.512	-0.452	0.367	0.559	-0.076	-0.177	-0.699	2.590	-0.245	0.839	28.849	79.160	0.116	35.497	52.720	126.357	1007.105	-0.136	27.784
2015-07-22 00:16:00	428253	27.710	27.706	27.742	27.838	27.866	28.690	28.557	28.534	28.535	-0.194	-0.124	-0.525	-0.500	0.307	0.495	-0.101	-0.215	-0.558	2.463	-0.307	0.778	28.857	79.031	0.395	35.506	52.790	117.539	1007.096	-0.078	27.788
2015-07-22 00:17:00	428254	27.713	27.714	27.746	27.838	27.867	28.683	28.552	28.528	28.530	-0.279	-0.106	-0.505	-0.494	0.329	0.564	-0.166	-0.185	-0.209	2.610	-0.297	0.803	28.850	79.037	0.249	35.516	52.798	132.724	1007.121	-0.077	27.794
2015-07-22 00:18:00	428255	27.723	27.719	27.749	27.841	27.868	28.689	28.559	28.529	28.526	-0.212	-0.064	-0.494	-0.484	0.343	0.530	0.039	-0.153	-0.889	2.668	-0.247	0.990	28.846	79.117	0.228	35.522	52.759	130.074	1007.112	-0.220	27.803
2015-07-22 00:19:00	428256	27.740	27.734	27.763	27.851	27.877	28.697	28.569	28.533	28.533	0.019	-0.096	-0.548	-0.478	0.306	0.604	-0.015	-0.200	-0.423	2.476	-0.297	0.761	28.852	79.067	0.377	35.530	52.724	133.334	1007.114	-0.084	27.823
2015-07-22 00:20:00	428257	27.745	27.745	27.772	27.858	27.884	28.694	28.568	28.529	28.530	-0.049	-0.116	-0.532	-0.499	0.328	0.578	-0.083	-0.193	0.026	2.572	-0.294	0.881	28.849	79.120	0.250	35.539	52.756	149.685	1007.167	-0.099	27.841
2015-07-22 00:21:00	428258	27.751	27.754	27.776	27.861	27.887	28.703	28.581	28.535	28.538	-0.271	-0.089	-0.525	-0.482	0.327	0.658	0.042	-0.151	0.005	2.493	-0.303	0.817	28.850	79.131	0.739	35.544	52.662	119.996	1007.146	-0.165	27.848
2015-07-22 00:22:00	428259	27.777	27.787	27.805	27.879	27.901	28.708	28.593	28.540	28.549	-0.256	-0.090	-0.512	-0.510	0.309	0.450	-0.127	-0.175	-0.395	2.488	-0.288	0.759	28.851	79.036	0.643	35.551	52.621	115.384	1007.163	-0.123	27.882
2015-07-22 00:23:00	428260	27.768	27.773	27.794	27.871	27.899	28.699	28.580	28.533	28.543	-0.308	-0.090	-0.523	-0.511	0.295	0.502	-0.072	-0.160	-0.160	2.439	-0.302	0.704	28.839	79.079	0.221	35.560	52.716	102.231	1007.176	-0.167	27.877
2015-07-22 00:24:00	428261	27.756	27.758	27.783	27.861	27.892	28.684	28.559	28.523	28.529	-0.363	-0.126	-0.518	-0.508	0.335	0.459	-0.046	-0.176	-0.790	2.619	-0.281	0.842	28.824	79.178	0.444	35.570	52.620	87.678	1007.189	-0.119	27.864
2015-07-22 00:25:00	428262	27.739	27.739	27.766	27.847	27.880	28.666	28.535	28.508	28.511	-0.251	-0.102	-0.522	-0.493	0.321	0.505	-0.042	-0.217	-0.443	2.718	-0.306	0.860	28.796	79.502	0.474	35.574	52.650	104.037	1007.147	-0.035	27.845
2015-07-22 00:26:00	428263	27.718	27.715	27.742	27.827	27.862	28.652	28.519	28.495	28.496	-0.253	-0.108	-0.497	-0.528	0.316	0.497	-0.076	-0.153	-0.342	2.588	-0.288	0.781	28.771	79.540	0.378	35.579	52.645	111.883	1007.139	-0.099	27.824
2015-07-22 00:27:00	428264	27.736	27.738	27.754	27.834	27.859	28.642	28.509	28.488	28.491	-0.157	-0.104	-0.526	-0.497	0.301	0.564	-0.008	-0.179	0.288	2.472	-0.262	0.813	28.751	79.809	1.548	35.580	52.607	94.878	1007.126	-0.038	27.830
2015-07-22 00:28:00	428265	27.801	27.806	27.811	27.875	27.892	28.664	28.538	28.510	28.533	-0.175	-0.100	-0.516	-0.488	0.324	0.512	0.049	-0.186	0.741	2.499	-0.292	0.760	28.754	79.724	1.300	35.575	52.661	88.987	1007.118	-0.066	27.882
2015-07-22 00:29:00	428266	27.816	27.809	27.823	27.884	27.911	28.662	28.531	28.509	28.535	-0.278	-0.114	-0.552	-0.482	0.279	0.578	0.010	-0.188	-0.087	2.472	-0.286	0.751	28.755	79.717	0.678	35.568	52.633	101.859	1007.075	-0.174	27.898
2015-07-22 00:30:00	428267	27.816	27.793	27.811	27.876	27.906	28.652	28.517	28.502	28.528	-0.279	-0.104	-0.518	-0.469	0.315	0.586	0.005	-0.186	-0.542	2.461	-0.290	0.800	28.741	79.336	1.464	35.563	52.628	91.156	1007.069	-0.201	27.889
2015-07-22 00:31:00	428268	27.825	27.805	27.820	27.883	27.909	28.645	28.509	28.499	28.525	-0.293	-0.113	-0.511	-0.502	0.321	0.492	-0.037	-0.187	-0.165	2.535	-0.288	0.833	28.731	79.532	1.012	35.554	52.672	85.989	1007.047	-0.186	27.896
2015-07-22 00:32:00	428269	27.838	27.818	27.829	27.891	27.912	28.641	28.504	28.497	28.523	-0.117	-0.113	-0.527	-0.479	0.324	0.533	-0.010	-0.185	-0.033	2.532	-0.290	0.760	28.722	79.715	1.614	35.545	52.672	91.642	1007.049	-0.196	27.906
2015-07-22 00:33:00	428270	27.852	27.831	27.845	27.907	27.928	28.640	28.505	28.496	28.528	-0.194	-0.101	-0.545	-0.480	0.336	0.509	-0.139	-0.190	-0.459	2.502	-0.282	0.767	28.717	79.682	0.911	35.535	52.753	105.109	1007.076	-0.187	27.922
2015-07-22 00:34:00	428271	27.886	27.869	27.876	27.927	27.939	28.650	28.522	28.505	28.542	-0.291	-0.111	-0.527	-0.493	0.321	0.509	-0.068	-0.172	0.156	2.453	-0.292	0.747	28.712	79.680	2.317	35.524	52.796	102.622	1007.061	-0.168	27.949
2015-07-22 00:35:00	428272	27.944	27.926	27.933	27.972	27.978	28.673	28.550	28.526	28.579	-0.219	-0.104	-0.527	-0.489	0.337	0.514	-0.049	-0.162	-0.228	2.282	-0.285	0.731	28.721	79.725	2.168	35.510	52.716	103.881	1007.074	-0.191	28.001
2015-07-22 00:36:00	428273	27.990	27.970	27.974	28.006	28.011	28.680	28.562	28.536	28.592	-0.199	-0.117	-0.530	-0.479	0.320	0.588	-0.266	-0.206	-0.357	2.295	-0.284	0.669	28.725	79.732	2.500	35.498	52.778	102.721	1007.058	-0.089	28.048
2015-07-22 00:37:00	428274	28.048	28.024	28.023	28.042	28.042	28.696	28.587	28.554	28.619	-0.299	-0.094	-0.509	-0.465	0.334	0.485	-0.062	-0.187	-0.232	2.449	-0.274	0.747	28.722	79.767	2.610	35.485	52.867	101.956	1007.035	-0.143	28.094
2015-07-22 00:38:00	428275	28.070	28.045	28.048	28.065	28.071	28.707	28.601	28.565	28.638	-0.030	-0.099	-0.504	-0.488	0.323	0.553	-0.092	-0.179	0.295	2.294	-0.285	0.704	28.738	79.625	1.639	35.471	52.924	93.055	1007.021	-0.156	28.126
2015-07-22 00:39:00	428276	28.065	28.036	28.045	28.064	28.075	28.703	28.592	28.562	28.629	-0.293	-0.115	-0.533	-0.496	0.318	0.498	-0.085	-0.212	-1.045	2.359	-0.281	0.734	28.733	79.761	1.874	35.453	52.999	103.281	1006.999	-0.116	28.125
2015-07-22 00:40:00	428277	28.055	28.030	28.042	28.067	28.078	28.700	28.587	28.561	28.623	-0.291	-0.129	-0.499	-0.494	0.315	0.518	-0.024	-0.171	0.545	2.544	-0.284	0.818	28.724	79.834	1.924	35.437	52.986	100.446	1006.993	-0.117	28.121
2015-07-22 00:41:00	428278	28.042	28.019	28.029	28.057	28.073	28.686	28.567	28.550	28.605	-0.281	-0.100	-0.531	-0.486	0.315	0.543	-0.065	-0.166	0.470	2.459	-0.279	0.790	28.706	79.753	1.465	35.421	53.006	99.853	1006.989	-0.131	28.113
2015-07-22 00:42:00	428279	28.026	27.998	28.007	28.043	28.057	28.679	28.558	28.542	28.593	-0.392	-0.083	-0.499	-0.500	0.331	0.610	-0.002	-0.177	0.115	2.494	-0.281	0.833	28.688	79.941	1.544	35.408	53.068	104.688	1006.974	-0.066	28.099
2015-07-22 00:43:00	428280	28.033	28.005	28.012	28.049	28.056	28.677	28.554	28.539	28.592	-0.362	-0.127	-0.531	-0.480	0.316	0.529	-0.166	-0.194	-0.421	2.498	-0.291	0.761	28.688	80.136	2.099	35.396	53.184	97.536	1006.973	-0.157	28.100
2015-07-22 00:44:00	428281	28.029	28.000	28.008	28.048	28.056	28.675	28.553	28.537	28.590	-0.322	-0.036	-0.469	-0.435	0.364	0.498	-0.072	-0.119	-0.132	2.516	-0.212	0.846	28.687	80.151	1.887	35.385	53.125	108.014	1006.999	-0.160	28.093
2015-07-22 00:45:00	428282	28.038	28.012	28.021	28.059	28.066	28.673	28.552	28.536	28.591	-0.268	-0.116	-0.540	-0.498	0.330	0.551	-0.027	-0.202	-0.358	2.418	-0.292	0.711	28.691	80.174	1.814	35.372	53.183	98.184	1006.994	-0.026	28.099
2015-07-22 00:46:00	428283	28.040	28.011	28.020	28.058	28.066	28.664	28.539	28.528	28.579	-0.254	-0.105	-0.523	-0.510	0.334	0.582	-0.200	-0.204	-0.572	2.375	-0.288	0.748	28.678	80.282	2.054	35.364	53.325	101.012	1006.985	-0.107	28.100
2015-07-22 00:47:00	428284	28.033	28.003	28.015	28.055	28.067	28.665	28.541	28.528	28.580	-0.212	-0.096	-0.523	-0.470	0.355	0.550	-0.077	-0.193	0.040	2.388	-0.284	0.732	28.675	80.135	1.173	35.352	53.270	107.975	1006.967	-0.071	28.100
2015-07-22 00:48:00	428285	28.034	28.005	28.014	28.050	28.060	28.663	28.539	28.524	28.576	-0.338	-0.140	-0.548	-0.506	0.307	0.547	-0.086	-0.231	-0.704	2.560	-0.314	0.745	28.674	80.276	2.040	35.341	53.300	97.350	1006.972	-0.203	28.100
2015-07-22 00:49:00	428286	28.022	27.993	28.004	28.041	28.053	28.650	28.524	28.513	28.562	-0.189	-0.094	-0.514	-0.507	0.334	0.561	-0.024	-0.172	-0.107	2.490	-0.269	0.761	28.662	80.287	1.683	35.329	53.336	104.673	1006.942	-0.179	28.091
2015-07-22 00:50:00	428287	28.016	27.989	27.997	28.033	28.044	28.641	28.514	28.505	28.552	-0.241	-0.116	-0.528	-0.482	0.309	0.522	-0.039	-0.177	-0.479	2.587	-0.281	0.872	28.649	80.439	1.654	35.319	53.414	113.985	1006.895	-0.193	28.087
2015-07-22 00:51:00	428288	28.004	27.973	27.983	28.024	28.035	28.646	28.520	28.507	28.558	-0.342	-0.127	-0.523	-0.498	0.304	0.520	-0.197	-0.208	-0.342	2.557	-0.295	0.832	28.644	80.378	1.592	35.310	53.386	105.665	1006.886	-0.256	28.075
2015-07-22 00:52:00	428289	27.990	27.955	27.964	28.010	28.026	28.634	28.507	28.496	28.545	-0.202	-0.105	-0.533	-0.500	0.329	0.589	-0.005	-0.183	-0.445	2.417	-0.284	0.837	28.640	80.353	1.506	35.301	53.369	103.651	1006.848	-0.155	28.056
2015-07-22 00:53:00	428290	28.000	27.972	27.978	28.023	28.030	28.639	28.515	28.500	28.551	-0.138	-0.104	-0.541	-0.508	0.331	0.600	-0.095	-0.204	-0.541	2.510	-0.262	0.844	28.637	80.400	2.130	35.291	53.449	98.129	1006.810	-0.246	28.063
2015-07-22 00:54:00	428291	28.008	27.978	27.986	28.031	28.039	28.636	28.511	28.498	28.550	-0.234	-0.113	-0.510	-0.484	0.311	0.531	-0.118	-0.181	-0.192	2.587	-0.298	0.804	28.634	80.447	2.162	35.281	53.547	100.975	1006.808	-0.137	28.070
2015-07-22 00:55:00	428292	28.021	27.993	27.996	28.033	28.041	28.631	28.504	28.494	28.545	-0.172	-0.100	-0.498	-0.528	0.338	0.532	-0.027	-0.178	0.533	2.470	-0.291	0.795	28.629	80.509	2.255	35.272	53.522	103.313	1006.781	-0.063	28.082
2015-07-22 00:56:00	428293	28.024	27.987	27.993	28.030	28.037	28.628	28.501	28.491	28.543	-0.239	-0.104	-0.522	-0.487	0.321	0.545	-0.123	-0.177	-0.451	2.472	-0.272	0.826	28.622	80.538	1.873	35.260	53.569	95.746	1006.787	-0.116	28.085
2015-07-22 00:57:00	428294	28.007	27.970	27.980	28.024	28.033	28.622	28.493	28.486	28.536	-0.344	-0.083	-0.525	-0.471	0.342	0.496	-0.178	-0.166	-0.178	2.676	-0.276	0.828	28.620	80.488	1.989	35.250	53.525	97.275	1006.779	-0.201	28.070
2015-07-22 00:58:00	428295	28.000	27.963	27.972	28.014	28.023	28.608	28.476	28.475	28.520	-0.271	-0.102	-0.515	-0.488	0.311	0.487	-0.077	-0.175	-0.042	2.636	-0.286	0.850	28.606	80.599	1.285	35.240	53.650	99.726	1006.797	-0.166	28.065
2015-07-22 00:59:00	428296	27.972	27.931	27.943	27.992	28.004	28.593	28.459	28.460	28.500	-0.169	-0.101	-0.514	-0.494	0.351	0.520	0.039	-0.194	0.467	2.541	-0.283	0.840	28.593	80.551	0.865	35.230	53.699	111.372	1006.774	-0.090	28.041
2015-07-22 01:00:00	428297	27.939	27.896	27.911	27.968	27.980	28.582	28.446	28.450	28.486	-0.424	-0.076	-0.530	-0.477	0.337	0.560	-0.051	-0.184	-0.388	2.711	-0.279	0.931	28.580	80.572	1.670	35.226	53.572	98.093	1006.767	-0.023	28.009
2015-07-22 01:01:00	428298	27.951	27.915	27.925	27.976	27.979	28.593	28.464	28.458	28.501	-0.276	-0.135	-0.532	-0.495	0.333	0.573	-0.117	-0.169	0.421	2.565	-0.289	0.831	28.584	80.501	1.911	35.221	53.662	105.268	1006.748	-0.123	28.014
2015-07-22 01:02:00	428299	27.965	27.934	27.945	27.992	27.993	28.605	28.482	28.467	28.523	-0.178	-0.103	-0.505	-0.504	0.349	0.548	-0.099	-0.190	-0.164	2.674	-0.275	0.813	28.600	80.530	2.147	35.215	53.725	93.168	1006.747	-0.200	28.026
2015-07-22 01:03:00	428300	27.971	27.941	27.956	28.001	28.005	28.612	28.489	28.475	28.535	-0.164	-0.106	-0.526	-0.498	0.315	0.515	0.037	-0.184	-0.751	2.496	-0.273	0.797	28.611	80.537	1.373	35.208	53.792	124.275	1006.719	-0.075	28.034
2015-07-22 01:04:00	428301	27.936	27.900	27.923	27.980	27.995	28.614	28.488	28.474	28.526	-0.196	-0.100	-0.535	-0.484	0.338	0.512	-0.013	-0.189	0.484	2.687	-0.289	0.920	28.623	80.400	0.558	35.207	53.774	129.657	1006.700	-0.132	28.004
2015-07-22 01:05:00	428302	27.900	27.873	27.897	27.963	27.975	28.616	28.493	28.473	28.517	-0.174	-0.108	-0.502	-0.500	0.313	0.553	-0.161	-0.179	-0.373	2.683	-0.279	0.905	28.631	80.229	0.679	35.209	53.740	116.467	1006.657	-0.115	27.975
2015-07-22 01:06:00	428303	27.891	27.866	27.891	27.962	27.974	28.619	28.500	28.477	28.523	-0.255	-0.097	-0.516	-0.482	0.321	0.447	-0.159	-0.180	-0.296	2.631	-0.291	0.864	28.650	80.262	1.025	35.208	53.842	92.775	1006.640	-0.248	27.969
2015-07-22 01:07:00	428304	27.873	27.848	27.870	27.942	27.960	28.607	28.483	28.469	28.510	-0.110	-0.097	-0.500	-0.480	0.333	0.504	-0.072	-0.161	-0.087	2.572	-0.298	0.853	28.649	80.298	0.849	35.212	53.785	108.379	1006.606	-0.092	27.951
2015-07-22 01:08:00	428305	27.861	27.836	27.860	27.931	27.951	28.605	28.478	28.467	28.503	-0.205	-0.076	-0.517	-0.518	0.309	0.524	0.129	-0.171	0.176	2.573	-0.266	0.865	28.644	80.383	1.142	35.216	53.806	117.480	1006.582	-0.195	27.935
2015-07-22 01:09:00	428306	27.882	27.862	27.877	27.938	27.952	28.603	28.476	28.465	28.504	-0.258	-0.091	-0.535	-0.466	0.328	0.544	0.022	-0.185	-0.131	2.577	-0.282	0.849	28.642	80.551	1.925	35.216	53.718	100.937	1006.584	-0.124	27.952
2015-07-22 01:10:00	428307	27.903	27.887	27.897	27.948	27.960	28.597	28.471	28.461	28.503	-0.146	-0.113	-0.538	-0.507	0.348	0.491	-0.172	-0.165	-0.518	2.556	-0.294	0.780	28.630	80.784	2.255	35.214	53.800	98.778	1006.553	-0.240	27.975
2015-07-22 01:11:00	428308	27.917	27.892	27.903	27.953	27.965	28.590	28.463	28.457	28.498	-0.276	-0.083	-0.516	-0.491	0.328	0.518	-0.114	-0.181	-0.218	2.611	-0.291	0.830	28.613	80.909	1.191	35.211	53.813	111.296	1006.544	-0.072	27.986
2015-07-22 01:12:00	428309	27.895	27.863	27.877	27.935	27.955	28.580	28.451	28.446	28.483	-0.273	-0.120	-0.513	-0.452	0.340	0.520	-0.189	-0.210	-0.243	2.617	-0.302	0.958	28.605	80.966	1.073	35.209	53.816	108.885	1006.545	-0.117	27.965
2015-07-22 01:13:00	428310	27.889	27.859	27.871	27.933	27.952	28.580	28.454	28.443	28.482	-0.144	-0.096	-0.486	-0.492	0.349	0.456	-0.193	-0.178	0.637	2.645	-0.290	0.865	28.607	80.895	1.519	35.207	53.875	101.013	1006.508	-0.039	27.959
2015-07-22 01:14:00	428311	27.877	27.850	27.862	27.931	27.951	28.577	28.451	28.439	28.479	-0.094	-0.097	-0.515	-0.481	0.315	0.545	-0.036	-0.170	-0.956	2.574	-0.289	0.810	28.610	80.759	0.718	35.204	53.911	114.335	1006.478	-0.126	27.952
2015-07-22 01:15:00	428312	27.866	27.843	27.856	27.924	27.944	28.575	28.449	28.435	28.473	-0.217	-0.085	-0.505	-0.496	0.348	0.467	-0.052	-0.172	0.759	2.618	-0.280	0.874	28.616	80.960	0.988	35.204	53.897	107.398	1006.443	-0.290	27.949
2015-07-22 01:16:00	428313	27.862	27.839	27.854	27.918	27.939	28.567	28.441	28.429	28.466	-0.443	-0.111	-0.522	-0.505	0.323	0.696	-0.006	-0.180	-0.144	2.572	-0.274	0.795	28.618	80.999	1.185	35.203	53.919	127.122	1006.430	-0.151	27.942
2015-07-22 01:17:00	428314	27.844	27.808	27.834	27.905	27.932	28.567	28.443	28.426	28.461	-0.230	-0.110	-0.528	-0.497	0.329	0.494	-0.165	-0.170	-0.049	2.677	-0.262	0.856	28.618	80.816	0.452	35.204	53.894	142.758	1006.413	-0.042	27.921
2015-07-22 01:18:00	428315	27.815	27.770	27.803	27.886	27.918	28.565	28.438	28.422	28.453	-0.103	-0.101	-0.533	-0.488	0.343	0.538	0.003	-0.205	-0.406	2.601	-0.275	0.809	28.625	80.831	0.452	35.207	53.886	110.445	1006.388	-0.157	27.884
2015-07-22 01:19:00	428316	27.787	27.744	27.780	27.867	27.903	28.560	28.430	28.420	28.447	-0.222	-0.114	-0.507	-0.498	0.340	0.497	-0.107	-0.210	-0.418	2.651	-0.283	0.852	28.635	80.993	0.372	35.209	53.943	132.349	1006.373	-0.057	27.855
2015-07-22 01:20:00	428317	27.741	27.705	27.741	27.831	27.871	28.547	28.416	28.406	28.425	-0.183	-0.105	-0.541	-0.465	0.328	0.538	-0.182	-0.182	-0.012	2.740	-0.262	0.946	28.633	80.758	0.142	35.213	53.942	142.641	1006.393	-0.059	27.822
2015-07-22 01:21:00	428318	27.703	27.668	27.704	27.802	27.839	28.546	28.414	28.403	28.408	-0.395	-0.091	-0.526	-0.505	0.315	0.497	0.048	-0.184	-0.195	2.647	-0.273	0.828	28.636	80.842	0.107	35.217	53.920	118.723	1006.380	-0.061	27.786
2015-07-22 01:22:00	428319	27.661	27.620	27.663	27.768	27.810	28.540	28.406	28.399	28.399	-0.177	-0.098	-0.521	-0.506	0.319	0.547	-0.046	-0.179	0.513	2.770	-0.284	0.887	28.642	80.918	0.145	35.222	53.818	180.815	1006.391	-0.175	27.740
2015-07-22 01:23:00	428320	27.624	27.577	27.620	27.731	27.776	28.532	28.398	28.395	28.385	-0.238	-0.116	-0.523	-0.495	0.350	0.448	-0.159	-0.170	0.102	2.632	-0.284	0.858	28.643	80.838	-0.044	35.226	53.872	128.480	1006.395	-0.071	27.695
2015-07-22 01:24:00	428321	27.594	27.546	27.588	27.703	27.747	28.525	28.394	28.393	28.376	-0.122	-0.104	-0.507	-0.487	0.321	0.534	-0.076	-0.188	-0.450	2.758	-0.279	0.918	28.653	80.993	0.322	35.233	53.809	193.671	1006.403	-0.160	27.663
2015-07-22 01:25:00	428322	27.588	27.540	27.582	27.699	27.739	28.526	28.389	28.389	28.365	-0.174	-0.094	-0.514	-0.511	0.323	0.422	-0.144	-0.180	0.653	2.667	-0.269	0.856	28.654	81.017	0.645	35.237	53.893	170.324	1006.425	-0.109	27.652
2015-07-22 01:26:00	428323	27.575	27.543	27.585	27.698	27.738	28.515	28.377	28.378	28.351	-0.289	-0.079	-0.505	-0.492	0.324	0.449	-0.083	-0.165	-0.088	2.651	-0.281	0.927	28.646	81.052	0.103	35.240	53.829	167.195	1006.405	-0.194	27.654
2015-07-22 01:27:00	428324	27.556	27.514	27.535	27.664	27.716	28.510	28.368	28.373	28.346	-0.182	-0.099	-0.487	-0.488	0.321	0.522	-0.075	-0.156	-0.353	2.811	-0.288	1.007	28.641	81.024	0.584	35.246	53.743	132.147	1006.404	-0.062	27.626
2015-07-22 01:28:00	428325	27.570	27.521	27.504	27.645	27.715	28.526	28.382	28.379	28.357	-0.218	-0.097	-0.498	-0.472	0.332	0.588	-0.062	-0.177	0.440	2.839	-0.283	0.893	28.650	81.020	0.365	35.250	53.849	174.335	1006.427	-0.229	27.629
2015-07-22 01:29:00	428326	27.538	27.487	27.443	27.612	27.701	28.527	28.344	28.369	28.344	-0.061	-0.104	-0.508	-0.475	0.344	0.584	-0.004	-0.210	-0.368	2.837	-0.288	0.980	28.663	81.092	0.228	35.253	53.740	161.088	1006.427	-0.159	27.599
2015-07-22 01:30:00	428327	27.462	27.425	27.387	27.563	27.678	28.521	28.294	28.320	28.331	-0.285	-0.103	-0.536	-0.515	0.315	0.499	-0.069	-0.158	0.146	2.862	-0.282	1.068	28.666	80.979	0.321	35.254	53.755	127.511	1006.396	-0.003	27.555
2015-07-22 01:31:00	428328	27.370	27.355	27.313	27.494	27.628	28.508	28.274	28.299	28.320	-0.333	-0.097	-0.516	-0.494	0.355	0.475	-0.231	-0.192	-1.369	2.938	-0.269	1.148	28.672	81.020	0.628	35.256	53.762	188.457	1006.399	-0.082	27.511
2015-07-22 01:32:00	428329	27.318	27.318	27.247	27.442	27.574	28.498	28.259	28.299	28.309	-0.163	-0.097	-0.525	-0.509	0.346	0.403	-0.059	-0.167	0.000	3.086	-0.280	1.132	28.675	80.996	0.875	35.253	53.882	172.559	1006.385	-0.006	27.466
2015-07-22 01:33:00	428330	27.250	27.269	27.173	27.384	27.519	28.480	28.236	28.292	28.275	-0.181	-0.102	-0.519	-0.489	0.344	0.468	-0.021	-0.189	0.098	2.968	-0.273	1.042	28.663	81.149	0.580	35.248	53.932	147.540	1006.346	-0.129	27.404
