Tm	Rec_ID	AvgGSi00	AvgTSi00	AvgHamb	AvgTamb
2015-06-13 13:16:00	1348002	1180.478	50.955	0.051	31.273
2015-06-13 13:17:00	1348003	1055.832	52.146	0.047	31.369
2015-06-13 13:18:00	1348004	950.269	52.950	0.042	31.539
2015-06-13 13:19:00	1348005	1132.332	53.127	0.047	31.653
2015-06-13 13:20:00	1348006	1242.532	54.125	0.053	31.759
2015-06-13 13:21:00	1348007	1083.773	54.721	0.047	31.795
2015-06-13 13:22:00	1348008	925.632	54.661	0.041	31.851
2015-06-13 13:23:00	1348009	885.265	53.776	0.043	31.890
2015-06-13 13:24:00	1348010	857.530	53.550	0.042	31.915
2015-06-13 13:25:00	1348011	767.432	52.770	0.036	31.970
2015-06-13 13:26:00	1348012	787.580	51.916	0.037	31.910
2015-06-13 13:27:00	1348013	674.574	50.959	0.034	31.851
2015-06-13 13:28:00	1348014	632.289	49.190	0.031	31.774
2015-06-13 13:29:00	1348015	591.411	47.449	0.036	31.661
2015-06-13 13:30:00	1348016	576.353	45.993	0.033	31.526
2015-06-13 13:31:00	1348017	592.502	45.189	0.031	31.445
2015-06-13 13:32:00	1348018	583.615	44.515	0.032	31.376
2015-06-13 13:33:00	1348019	553.058	44.353	0.031	31.278
2015-06-13 13:34:00	1348020	544.560	44.658	0.031	31.329
2015-06-13 13:35:00	1348021	548.583	44.217	0.032	31.391
2015-06-13 13:36:00	1348022	559.491	43.866	0.031	31.384
2015-06-13 13:37:00	1348023	575.745	43.614	0.031	31.403
2015-06-13 13:38:00	1348024	620.306	43.577	0.035	31.395
2015-06-13 13:39:00	1348025	744.654	43.952	0.035	31.417
2015-06-13 13:40:00	1348026	821.094	45.101	0.037	31.484
2015-06-13 13:41:00	1348027	800.673	46.169	0.038	31.564
2015-06-13 13:42:00	1348028	913.444	47.238	0.040	31.673
2015-06-13 13:43:00	1348029	842.292	47.660	0.038	31.622
2015-06-13 13:44:00	1348030	886.078	48.132	0.041	31.615
2015-06-13 13:45:00	1348031	1052.116	49.040	0.046	31.670
2015-06-13 13:46:00	1348032	915.077	50.243	0.041	31.739
2015-06-13 13:47:00	1348033	706.470	50.211	0.036	31.796
2015-06-13 13:48:00	1348034	654.874	49.099	0.033	31.791
2015-06-13 13:49:00	1348035	599.626	48.622	0.033	31.845
2015-06-13 13:50:00	1348036	578.979	48.572	0.032	31.999
2015-06-13 13:51:00	1348037	570.301	47.197	0.032	32.014
2015-06-13 13:52:00	1348038	567.433	45.919	0.031	31.843
2015-06-13 13:53:00	1348039	568.854	45.272	0.031	31.714
2015-06-13 13:54:00	1348040	580.568	44.843	0.031	31.708
2015-06-13 13:55:00	1348041	644.266	45.095	0.033	31.807
2015-06-13 13:56:00	1348042	616.683	44.892	0.036	31.814
2015-06-13 13:57:00	1348043	614.977	44.541	0.033	31.713
2015-06-13 13:58:00	1348044	529.979	44.028	0.032	31.612
2015-06-13 13:59:00	1348045	557.241	43.356	0.030	31.520
2015-06-13 14:00:00	1348046	573.353	42.820	0.033	31.441
2015-06-13 14:01:00	1348047	544.788	42.634	0.030	31.451
2015-06-13 14:02:00	1348048	544.359	42.483	0.031	31.456
2015-06-13 14:03:00	1348049	551.003	42.999	0.031	31.525
2015-06-13 14:04:00	1348050	557.386	43.359	0.032	31.620
2015-06-13 14:05:00	1348051	566.272	43.679	0.031	31.718
2015-06-13 14:06:00	1348052	546.361	44.096	0.031	31.814
2015-06-13 14:07:00	1348053	527.773	43.919	0.029	31.850
2015-06-13 14:08:00	1348054	511.926	43.837	0.030	31.873
2015-06-13 14:09:00	1348055	499.208	43.920	0.031	31.939
2015-06-13 14:10:00	1348056	490.613	44.137	0.030	32.038
2015-06-13 14:11:00	1348057	482.888	43.896	0.031	32.063
2015-06-13 14:12:00	1348058	474.716	43.770	0.029	32.072
2015-06-13 14:13:00	1348059	469.765	43.531	0.029	32.107
2015-06-13 14:14:00	1348060	468.238	43.247	0.030	32.116
2015-06-13 14:15:00	1348061	465.322	43.192	0.031	32.113
2015-06-13 14:16:00	1348062	460.446	43.066	0.030	32.127
2015-06-13 14:17:00	1348063	452.112	42.435	0.031	32.046
2015-06-13 14:18:00	1348064	441.658	41.846	0.028	31.890
2015-06-13 14:19:00	1348065	431.679	41.649	0.028	31.758
2015-06-13 14:20:00	1348066	418.281	41.766	0.030	31.751
2015-06-13 14:21:00	1348067	406.229	41.879	0.029	31.819
2015-06-13 14:22:00	1348068	397.397	41.853	0.031	31.897
2015-06-13 14:23:00	1348069	390.826	41.417	0.028	31.865
2015-06-13 14:24:00	1348070	384.911	40.944	0.029	31.802
2015-06-13 14:25:00	1348071	378.475	40.452	0.028	31.715
2015-06-13 14:26:00	1348072	373.816	40.334	0.028	31.675
2015-06-13 14:27:00	1348073	371.747	40.087	0.027	31.653
2015-06-13 14:28:00	1348074	375.404	39.984	0.028	31.618
2015-06-13 14:29:00	1348075	380.067	39.711	0.028	31.578
2015-06-13 14:30:00	1348076	380.591	38.974	0.028	31.426
2015-06-13 14:31:00	1348077	377.727	38.353	0.027	31.230
2015-06-13 14:32:00	1348078	377.460	37.983	0.029	31.065
2015-06-13 14:33:00	1348079	376.889	38.071	0.028	30.987
2015-06-13 14:34:00	1348080	372.439	38.147	0.030	30.972
2015-06-13 14:35:00	1348081	360.962	37.832	0.027	30.914
2015-06-13 14:36:00	1348082	344.032	37.791	0.028	30.886
2015-06-13 14:37:00	1348083	326.823	37.565	0.029	30.833
2015-06-13 14:38:00	1348084	319.346	37.372	0.027	30.798
2015-06-13 14:39:00	1348085	318.081	36.969	0.027	30.746
2015-06-13 14:40:00	1348086	314.047	36.810	0.029	30.701
2015-06-13 14:41:00	1348087	306.751	36.523	0.026	30.642
2015-06-13 14:42:00	1348088	303.304	36.638	0.029	30.662
2015-06-13 14:43:00	1348089	305.115	36.496	0.029	30.686
2015-06-13 14:44:00	1348090	309.697	36.313	0.028	30.663
2015-06-13 14:45:00	1348091	312.156	36.470	0.029	30.666
2015-06-13 14:46:00	1348092	313.023	36.301	0.028	30.645
2015-06-13 14:47:00	1348093	314.716	36.139	0.029	30.599
2015-06-13 14:48:00	1348094	318.946	36.128	0.027	30.551
2015-06-13 14:49:00	1348095	326.150	35.997	0.029	30.534
2015-06-13 14:50:00	1348096	331.063	35.976	0.028	30.524
2015-06-13 14:51:00	1348097	332.289	36.243	0.028	30.550
2015-06-13 14:52:00	1348098	333.081	36.115	0.029	30.542
2015-06-13 14:53:00	1348099	334.423	36.016	0.027	30.476
2015-06-13 14:54:00	1348100	337.456	35.823	0.027	30.418
2015-06-13 14:55:00	1348101	338.901	36.258	0.029	30.466
2015-06-13 14:56:00	1348102	334.634	36.692	0.027	30.574
2015-06-13 14:57:00	1348103	328.025	36.551	0.027	30.598
2015-06-13 14:58:00	1348104	322.013	35.910	0.028	30.530
2015-06-13 14:59:00	1348105	316.911	35.439	0.026	30.446
2015-06-13 15:00:00	1348106	310.937	35.580	0.028	30.439
2015-06-13 15:01:00	1348107	304.556	35.523	0.028	30.418
2015-06-13 15:02:00	1348108	298.418	35.630	0.026	30.419
2015-06-13 15:03:00	1348109	293.012	35.414	0.028	30.434
2015-06-13 15:04:00	1348110	286.318	35.435	0.027	30.404
2015-06-13 15:05:00	1348111	282.470	35.644	0.029	30.418
2015-06-13 15:06:00	1348112	280.328	35.604	0.028	30.460
2015-06-13 15:07:00	1348113	278.579	35.219	0.026	30.456
2015-06-13 15:08:00	1348114	275.654	35.008	0.027	30.421
2015-06-13 15:09:00	1348115	272.227	34.818	0.027	30.398
2015-06-13 15:10:00	1348116	268.050	34.688	0.029	30.357
2015-06-13 15:11:00	1348117	262.408	34.449	0.026	30.306
2015-06-13 15:12:00	1348118	254.919	34.456	0.026	30.298
2015-06-13 15:13:00	1348119	245.150	34.302	0.028	30.306
2015-06-13 15:14:00	1348120	233.884	34.246	0.023	30.320
2015-06-13 15:15:00	1348121	222.896	34.035	0.027	30.271
2015-06-13 15:16:00	1348122	212.785	33.689	0.027	30.227
2015-06-13 15:17:00	1348123	204.544	33.251	0.027	30.155
2015-06-13 15:18:00	1348124	199.125	33.083	0.025	30.094
2015-06-13 15:19:00	1348125	195.401	32.766	0.025	30.059
2015-06-13 15:20:00	1348126	192.788	32.550	0.025	29.996
2015-06-13 15:21:00	1348127	191.082	32.556	0.026	29.959
2015-06-13 15:22:00	1348128	189.883	32.719	0.026	30.001
2015-06-13 15:23:00	1348129	188.718	32.780	0.027	30.049
2015-06-13 15:24:00	1348130	187.423	32.915	0.026	30.120
2015-06-13 15:25:00	1348131	186.174	32.848	0.026	30.149
2015-06-13 15:26:00	1348132	184.132	32.832	0.025	30.144
2015-06-13 15:27:00	1348133	181.000	32.981	0.025	30.186
2015-06-13 15:28:00	1348134	177.926	32.996	0.025	30.225
2015-06-13 15:29:00	1348135	175.369	32.554	0.026	30.160
2015-06-13 15:30:00	1348136	175.101	32.408	0.021	30.105
2015-06-13 15:31:00	1348137	176.177	32.314	0.020	30.066
2015-06-13 15:32:00	1348138	179.349	32.177	0.026	29.993
2015-06-13 15:33:00	1348139	183.611	32.159	0.026	29.989
2015-06-13 15:34:00	1348140	188.179	32.105	0.025	29.964
2015-06-13 15:35:00	1348141	194.252	32.189	0.026	29.950
2015-06-13 15:36:00	1348142	202.046	32.149	0.027	29.924
2015-06-13 15:37:00	1348143	208.101	32.240	0.026	29.904
2015-06-13 15:38:00	1348144	214.689	32.490	0.026	29.921
2015-06-13 15:39:00	1348145	224.705	32.769	0.026	29.960
2015-06-13 15:40:00	1348146	234.448	32.717	0.028	29.951
2015-06-13 15:41:00	1348147	244.084	32.729	0.028	29.925
2015-06-13 15:42:00	1348148	254.658	32.933	0.026	29.923
2015-06-13 15:43:00	1348149	261.869	32.965	0.029	29.880
2015-06-13 15:44:00	1348150	270.061	32.925	0.025	29.844
2015-06-13 15:45:00	1348151	276.004	33.084	0.026	29.823
2015-06-13 15:46:00	1348152	280.340	33.344	0.028	29.824
2015-06-13 15:47:00	1348153	280.965	33.524	0.025	29.831
2015-06-13 15:48:00	1348154	278.211	33.857	0.028	29.875
2015-06-13 15:49:00	1348155	273.936	33.894	0.025	29.883
2015-06-13 15:50:00	1348156	267.709	33.801	0.029	29.865
2015-06-13 15:51:00	1348157	259.987	33.772	0.024	29.844
2015-06-13 15:52:00	1348158	252.655	33.935	0.026	29.892
2015-06-13 15:53:00	1348159	247.811	33.808	0.026	29.933
2015-06-13 15:54:00	1348160	245.170	33.920	0.027	29.970
2015-06-13 15:55:00	1348161	245.132	34.019	0.027	30.010
2015-06-13 15:56:00	1348162	246.063	34.005	0.026	30.036
2015-06-13 15:57:00	1348163	244.226	34.018	0.026	30.006
2015-06-13 15:58:00	1348164	234.252	34.008	0.025	30.002
2015-06-13 15:59:00	1348165	219.515	33.916	0.027	30.015
2015-06-13 16:00:00	1348166	207.090	33.404	0.025	29.970
2015-06-13 16:01:00	1348167	198.658	32.944	0.026	29.899
2015-06-13 16:02:00	1348168	192.688	32.696	0.025	29.865
2015-06-13 16:03:00	1348169	188.309	32.439	0.024	29.832
2015-06-13 16:04:00	1348170	184.674	32.124	0.026	29.789
2015-06-13 16:05:00	1348171	181.709	31.975	0.022	29.748
2015-06-13 16:06:00	1348172	178.196	31.843	0.026	29.712
2015-06-13 16:07:00	1348173	174.141	31.710	0.027	29.668
2015-06-13 16:08:00	1348174	170.349	31.660	0.024	29.647
2015-06-13 16:09:00	1348175	166.682	31.702	0.029	29.649
2015-06-13 16:10:00	1348176	163.461	31.761	0.027	29.667
2015-06-13 16:11:00	1348177	160.793	31.610	0.026	29.665
2015-06-13 16:12:00	1348178	158.684	31.526	0.025	29.652
2015-06-13 16:13:00	1348179	156.854	31.452	0.024	29.655
2015-06-13 16:14:00	1348180	155.156	31.261	0.024	29.629
2015-06-13 16:15:00	1348181	153.759	31.112	0.025	29.594
2015-06-13 16:16:00	1348182	152.557	31.081	0.026	29.591
2015-06-13 16:17:00	1348183	151.623	31.065	0.027	29.588
2015-06-13 16:18:00	1348184	151.279	30.946	0.023	29.557
2015-06-13 16:19:00	1348185	150.936	30.855	0.024	29.538
2015-06-13 16:20:00	1348186	150.099	30.772	0.025	29.510
2015-06-13 16:21:00	1348187	148.419	30.821	0.027	29.497
2015-06-13 16:22:00	1348188	146.990	30.787	0.025	29.513
2015-06-13 16:23:00	1348189	146.153	30.732	0.025	29.489
2015-06-13 16:24:00	1348190	146.404	30.768	0.024	29.488
2015-06-13 16:25:00	1348191	148.403	30.906	0.024	29.494
2015-06-13 16:26:00	1348192	152.207	30.880	0.026	29.507
2015-06-13 16:27:00	1348193	156.716	30.936	0.024	29.501
2015-06-13 16:28:00	1348194	161.152	31.054	0.025	29.493
2015-06-13 16:29:00	1348195	163.715	31.077	0.024	29.491
2015-06-13 16:30:00	1348196	163.601	31.056	0.024	29.484
2015-06-13 16:31:00	1348197	165.823	31.054	0.026	29.484
2015-06-13 16:32:00	1348198	174.224	31.120	0.025	29.497
2015-06-13 16:33:00	1348199	182.262	31.261	0.026	29.507
2015-06-13 16:34:00	1348200	184.742	31.544	0.025	29.548
2015-06-13 16:35:00	1348201	182.801	31.705	0.027	29.588
2015-06-13 16:36:00	1348202	180.271	31.954	0.026	29.643
2015-06-13 16:37:00	1348203	177.988	32.151	0.028	29.695
2015-06-13 16:38:00	1348204	177.939	32.107	0.032	29.703
2015-06-13 16:39:00	1348205	179.177	32.092	0.022	29.690
2015-06-13 16:40:00	1348206	179.863	32.185	0.030	29.704
2015-06-13 16:41:00	1348207	181.582	32.031	0.026	29.698
2015-06-13 16:42:00	1348208	183.275	31.972	0.025	29.680
2015-06-13 16:43:00	1348209	182.293	32.005	0.024	29.656
2015-06-13 16:44:00	1348210	180.466	32.142	0.025	29.660
2015-06-13 16:45:00	1348211	178.708	32.192	0.027	29.683
2015-06-13 16:46:00	1348212	175.671	32.275	0.024	29.712
2015-06-13 16:47:00	1348213	171.787	32.208	0.025	29.720
2015-06-13 16:48:00	1348214	166.955	31.939	0.026	29.697
2015-06-13 16:49:00	1348215	160.387	31.890	0.026	29.678
2015-06-13 16:50:00	1348216	154.011	31.895	0.025	29.705
2015-06-13 16:51:00	1348217	146.675	31.835	0.026	29.735
2015-06-13 16:52:00	1348218	139.608	31.845	0.025	29.760
2015-06-13 16:53:00	1348219	133.651	31.824	0.026	29.798
2015-06-13 16:54:00	1348220	128.518	31.811	0.027	29.820
2015-06-13 16:55:00	1348221	125.907	31.619	0.025	29.807
2015-06-13 16:56:00	1348222	125.551	31.438	0.024	29.778
2015-06-13 16:57:00	1348223	125.415	31.335	0.027	29.749
2015-06-13 16:58:00	1348224	124.540	31.215	0.025	29.726
2015-06-13 16:59:00	1348225	122.982	31.103	0.021	29.718
2015-06-13 17:00:00	1348226	122.000	31.131	0.025	29.732
2015-06-13 17:01:00	1348227	123.586	31.192	0.024	29.751
2015-06-13 17:02:00	1348228	125.023	31.113	0.023	29.724
2015-06-13 17:03:00	1348229	124.643	31.073	0.025	29.689
2015-06-13 17:04:00	1348230	124.272	31.060	0.025	29.677
2015-06-13 17:05:00	1348231	124.584	31.016	0.025	29.689
2015-06-13 17:06:00	1348232	126.026	31.016	0.029	29.713
2015-06-13 17:07:00	1348233	128.848	30.982	0.024	29.724
2015-06-13 17:08:00	1348234	131.540	30.861	0.026	29.692
2015-06-13 17:09:00	1348235	133.458	30.851	0.026	29.677
2015-06-13 17:10:00	1348236	133.539	30.870	0.025	29.677
2015-06-13 17:11:00	1348237	132.375	30.932	0.023	29.696
2015-06-13 17:12:00	1348238	131.144	31.101	0.018	29.737
2015-06-13 17:13:00	1348239	130.078	31.209	0.024	29.785
2015-06-13 17:14:00	1348240	129.994	31.222	0.024	29.807
2015-06-13 17:15:00	1348241	130.405	31.225	0.025	29.824
2015-06-13 17:16:00	1348242	130.600	31.257	0.023	29.841
2015-06-13 17:17:00	1348243	129.724	31.327	0.026	29.872
2015-06-13 17:18:00	1348244	128.242	31.412	0.025	29.894
2015-06-13 17:19:00	1348245	126.354	31.377	0.024	29.902
2015-06-13 17:20:00	1348246	124.785	31.368	0.023	29.903
2015-06-13 17:21:00	1348247	123.322	31.456	0.023	29.932
2015-06-13 17:22:00	1348248	121.794	31.484	0.021	29.936
2015-06-13 17:23:00	1348249	120.084	31.330	0.024	29.929
2015-06-13 17:24:00	1348250	118.293	31.141	0.023	29.893
2015-06-13 17:25:00	1348251	116.124	30.921	0.026	29.834
2015-06-13 17:26:00	1348252	113.607	30.736	0.025	29.785
2015-06-13 17:27:00	1348253	110.622	30.577	0.024	29.738
2015-06-13 17:28:00	1348254	107.691	30.475	0.024	29.695
2015-06-13 17:29:00	1348255	105.006	30.372	0.024	29.661
2015-06-13 17:30:00	1348256	102.631	30.348	0.023	29.656
2015-06-13 17:31:00	1348257	100.646	30.386	0.024	29.665
2015-06-13 17:32:00	1348258	98.982	30.302	0.022	29.671
2015-06-13 17:33:00	1348259	97.593	30.301	0.023	29.684
2015-06-13 17:34:00	1348260	96.536	30.348	0.024	29.714
2015-06-13 17:35:00	1348261	95.583	30.336	0.025	29.732
2015-06-13 17:36:00	1348262	94.680	30.404	0.026	29.766
2015-06-13 17:37:00	1348263	94.108	30.478	0.022	29.815
2015-06-13 17:38:00	1348264	93.182	30.524	0.024	29.850
2015-06-13 17:39:00	1348265	92.316	30.494	0.019	29.856
2015-06-13 17:40:00	1348266	91.168	30.444	0.021	29.849
2015-06-13 17:41:00	1348267	90.341	30.396	0.023	29.841
2015-06-13 17:42:00	1348268	89.557	30.311	0.024	29.818
2015-06-13 17:43:00	1348269	88.936	30.274	0.022	29.799
2015-06-13 17:44:00	1348270	88.216	30.297	0.025	29.803
2015-06-13 17:45:00	1348271	87.682	30.283	0.025	29.801
2015-06-13 17:46:00	1348272	87.088	30.329	0.025	29.819
2015-06-13 17:47:00	1348273	86.735	30.344	0.022	29.857
2015-06-13 17:48:00	1348274	86.368	30.350	0.022	29.878
2015-06-13 17:49:00	1348275	86.140	30.322	0.024	29.871
2015-06-13 17:50:00	1348276	86.099	30.298	0.018	29.877
2015-06-13 17:51:00	1348277	85.900	30.215	0.024	29.856
2015-06-13 17:52:00	1348278	85.946	30.186	0.031	29.847
2015-06-13 17:53:00	1348279	86.540	30.147	0.026	29.839
2015-06-13 17:54:00	1348280	87.143	30.105	0.024	29.833
2015-06-13 17:55:00	1348281	87.663	30.110	0.025	29.822
2015-06-13 17:56:00	1348282	87.988	30.099	0.028	29.824
2015-06-13 17:57:00	1348283	88.206	30.088	0.023	29.811
2015-06-13 17:58:00	1348284	87.890	30.075	0.019	29.799
2015-06-13 17:59:00	1348285	86.815	30.032	0.026	29.786
2015-06-13 18:00:00	1348286	85.258	30.004	0.026	29.765
2015-06-13 18:01:00	1348287	83.378	30.010	0.024	29.773
2015-06-13 18:02:00	1348288	81.339	30.048	0.022	29.789
2015-06-13 18:03:00	1348289	79.242	30.065	0.024	29.812
2015-06-13 18:04:00	1348290	77.628	30.027	0.019	29.827
2015-06-13 18:05:00	1348291	76.143	30.031	0.026	29.845
2015-06-13 18:06:00	1348292	75.106	30.037	0.025	29.864
2015-06-13 18:07:00	1348293	74.183	29.973	0.023	29.845
2015-06-13 18:08:00	1348294	73.003	29.881	0.026	29.833
2015-06-13 18:09:00	1348295	71.654	29.865	0.023	29.821
2015-06-13 18:10:00	1348296	69.985	29.852	0.026	29.837
2015-06-13 18:11:00	1348297	68.410	29.794	0.024	29.832
2015-06-13 18:12:00	1348298	66.620	29.698	0.025	29.831
2015-06-13 18:13:00	1348299	65.071	29.587	0.018	29.804
2015-06-13 18:14:00	1348300	63.036	29.506	0.022	29.803
2015-06-13 18:15:00	1348301	61.165	29.456	0.020	29.784
2015-06-13 18:16:00	1348302	58.971	29.369	0.031	29.766
2015-06-13 18:17:00	1348303	57.249	29.296	0.024	29.754
2015-06-13 18:18:00	1348304	55.293	29.234	0.027	29.712
2015-06-13 18:19:00	1348305	53.404	29.194	0.027	29.705
2015-06-13 18:20:00	1348306	36.263	29.160	0.025	29.714
2015-06-13 18:21:00	1348307	45.948	29.142	0.023	29.727
2015-06-13 18:22:00	1348308	47.194	29.120	0.022	29.737
2015-06-13 18:23:00	1348309	45.177	29.073	0.022	29.747
2015-06-13 18:24:00	1348310	43.121	29.039	0.028	29.763
2015-06-13 18:25:00	1348311	41.646	28.996	0.022	29.778
2015-06-13 18:26:00	1348312	40.005	28.927	0.032	29.759
2015-06-13 18:27:00	1348313	38.887	28.874	0.024	29.746
2015-06-13 18:28:00	1348314	37.680	28.823	0.025	29.741
2015-06-13 18:29:00	1348315	36.559	28.756	0.023	29.727
2015-06-13 18:30:00	1348316	35.463	28.695	0.024	29.711
2015-06-13 18:31:00	1348317	34.364	28.644	0.024	29.703
2015-06-13 18:32:00	1348318	33.359	28.594	0.023	29.688
2015-06-13 18:33:00	1348319	32.199	28.542	0.027	29.676
2015-06-13 18:34:00	1348320	31.133	28.501	0.022	29.678
2015-06-13 18:35:00	1348321	30.023	28.455	0.024	29.673
2015-06-13 18:36:00	1348322	28.853	28.406	0.024	29.672
2015-06-13 18:37:00	1348323	27.681	28.351	0.024	29.673
2015-06-13 18:38:00	1348324	26.536	28.309	0.022	29.671
2015-06-13 18:39:00	1348325	25.297	28.274	0.024	29.669
2015-06-13 18:40:00	1348326	24.168	28.240	0.022	29.670
2015-06-13 18:41:00	1348327	22.959	28.192	0.024	29.658
2015-06-13 18:42:00	1348328	21.881	28.151	0.021	29.649
2015-06-13 18:43:00	1348329	20.770	28.104	0.023	29.644
2015-06-13 18:44:00	1348330	19.737	28.076	0.024	29.640
2015-06-13 18:45:00	1348331	18.774	28.039	0.024	29.635
2015-06-13 18:46:00	1348332	17.841	28.009	0.024	29.627
2015-06-13 18:47:00	1348333	16.946	27.980	0.024	29.612
2015-06-13 18:48:00	1348334	16.076	27.948	0.022	29.610
2015-06-13 18:49:00	1348335	15.175	27.921	0.024	29.609
2015-06-13 18:50:00	1348336	14.317	27.891	0.023	29.602
2015-06-13 18:51:00	1348337	13.433	27.855	0.022	29.589
2015-06-13 18:52:00	1348338	12.503	27.813	0.023	29.580
2015-06-13 18:53:00	1348339	11.557	27.765	0.025	29.584
2015-06-13 18:54:00	1348340	10.661	27.715	0.023	29.588
2015-06-13 18:55:00	1348341	9.737	27.657	0.022	29.595
2015-06-13 18:56:00	1348342	8.779	27.610	0.024	29.596
2015-06-13 18:57:00	1348343	7.879	27.566	0.023	29.583
2015-06-13 18:58:00	1348344	6.973	27.528	0.025	29.568
2015-06-13 18:59:00	1348345	6.076	27.499	0.026	29.567
2015-06-13 19:00:00	1348346	5.339	27.464	0.023	29.568
2015-06-13 19:01:00	1348347	4.576	27.409	0.025	29.571
2015-06-13 19:02:00	1348348	3.904	27.369	0.024	29.569
2015-06-13 19:03:00	1348349	3.295	27.331	0.022	29.572
2015-06-13 19:04:00	1348350	2.755	27.302	0.023	29.565
2015-06-13 19:05:00	1348351	2.268	27.263	0.023	29.551
2015-06-13 19:06:00	1348352	1.878	27.222	0.023	29.542
2015-06-13 19:07:00	1348353	1.574	27.200	0.023	29.536
2015-06-13 19:08:00	1348354	1.322	27.193	0.023	29.534
2015-06-13 19:09:00	1348355	1.116	27.186	0.023	29.533
2015-06-13 19:10:00	1348356	0.956	27.151	0.023	29.535
2015-06-13 19:11:00	1348357	0.814	27.136	0.023	29.535
2015-06-13 19:12:00	1348358	0.696	27.095	0.024	29.541
2015-06-13 19:13:00	1348359	0.613	27.045	0.023	29.553
2015-06-13 19:14:00	1348360	0.544	27.033	0.023	29.551
2015-06-13 19:15:00	1348361	0.437	27.017	0.023	29.554
2015-06-13 19:16:00	1348362	0.330	27.000	0.023	29.560
2015-06-13 19:17:00	1348363	0.302	26.986	0.022	29.557
2015-06-13 19:18:00	1348364	0.163	26.966	0.025	29.549
2015-06-13 19:19:00	1348365	0.106	26.954	0.023	29.535
2015-06-13 19:20:00	1348366	0.071	26.944	0.023	29.516
2015-06-13 19:21:00	1348367	0.010	26.941	0.022	29.511
2015-06-13 19:22:00	1348368	-0.074	26.944	0.026	29.497
2015-06-13 19:23:00	1348369	-0.073	26.957	0.023	29.486
2015-06-13 19:24:00	1348370	-0.077	26.984	0.021	29.479
2015-06-13 19:25:00	1348371	-0.134	26.978	0.023	29.466
2015-06-13 19:26:00	1348372	-0.136	26.959	0.023	29.455
2015-06-13 19:27:00	1348373	-0.152	26.972	0.023	29.446
2015-06-13 19:28:00	1348374	-0.150	26.997	0.023	29.415
2015-06-13 19:29:00	1348375	-0.149	26.982	0.022	29.394
2015-06-13 19:30:00	1348376	-0.167	26.965	0.023	29.365
2015-06-13 19:31:00	1348377	-0.155	26.965	0.023	29.331
2015-06-13 19:32:00	1348378	-0.177	26.953	0.025	29.305
2015-06-13 19:33:00	1348379	-0.184	26.952	0.024	29.281
2015-06-13 19:34:00	1348380	-0.171	26.947	0.023	29.261
2015-06-13 19:35:00	1348381	-0.185	26.927	0.023	29.240
2015-06-13 19:36:00	1348382	-0.161	26.910	0.023	29.228
2015-06-13 19:37:00	1348383	-0.185	26.891	0.024	29.213
2015-06-13 19:38:00	1348384	-0.160	26.856	0.023	29.207
2015-06-13 19:39:00	1348385	-0.181	26.838	0.023	29.202
2015-06-13 19:40:00	1348386	-0.179	26.837	0.023	29.209
2015-06-13 19:41:00	1348387	-0.175	26.862	0.024	29.198
2015-06-13 19:42:00	1348388	-0.173	26.861	0.024	29.195
2015-06-13 19:43:00	1348389	-0.199	26.833	0.023	29.189
2015-06-13 19:44:00	1348390	-0.172	26.828	0.023	29.177
2015-06-13 19:45:00	1348391	-0.164	26.810	0.022	29.163
2015-06-13 19:46:00	1348392	-0.198	26.795	0.024	29.152
2015-06-13 19:47:00	1348393	-0.167	26.791	0.023	29.142
2015-06-13 19:48:00	1348394	-0.230	26.757	0.024	29.143
2015-06-13 19:49:00	1348395	-0.238	26.730	0.024	29.126
2015-06-13 19:50:00	1348396	-0.241	26.716	0.026	29.105
2015-06-13 19:51:00	1348397	-0.183	26.693	0.024	29.098
2015-06-13 19:52:00	1348398	-0.186	26.700	0.021	29.075
2015-06-13 19:53:00	1348399	-0.177	26.705	0.023	29.054
2015-06-13 19:54:00	1348400	-0.174	26.707	0.024	29.026
2015-06-13 19:55:00	1348401	-0.199	26.696	0.023	28.996
2015-06-13 19:56:00	1348402	-0.167	26.671	0.023	28.997
2015-06-13 19:57:00	1348403	-0.161	26.691	0.022	28.970
2015-06-13 19:58:00	1348404	-0.177	26.694	0.022	28.972
2015-06-13 19:59:00	1348405	-0.199	26.710	0.022	28.960
2015-06-13 20:00:00	1348406	-0.174	26.695	0.022	28.962
2015-06-13 20:01:00	1348407	-0.170	26.677	0.022	28.974
2015-06-13 20:02:00	1348408	-0.145	26.683	0.023	28.954
2015-06-13 20:03:00	1348409	-0.191	26.643	0.023	28.957
2015-06-13 20:04:00	1348410	-0.207	26.622	0.024	28.942
2015-06-13 20:05:00	1348411	-0.186	26.558	0.023	28.946
2015-06-13 20:06:00	1348412	-0.128	26.462	0.021	28.963
2015-06-13 20:07:00	1348413	-0.199	26.449	0.022	28.958
2015-06-13 20:08:00	1348414	-0.101	26.440	0.016	28.958
2015-06-13 20:09:00	1348415	-0.197	26.448	0.024	28.949
2015-06-13 20:10:00	1348416	-0.147	26.453	0.021	28.954
2015-06-13 20:11:00	1348417	-0.231	26.463	0.027	28.958
2015-06-13 20:12:00	1348418	-0.181	26.472	0.022	28.977
2015-06-13 20:13:00	1348419	-0.203	26.502	0.024	28.962
2015-06-13 20:14:00	1348420	-0.201	26.476	0.025	28.973
2015-06-13 20:15:00	1348421	-0.206	26.472	0.023	28.965
2015-06-13 20:16:00	1348422	-0.160	26.471	0.023	28.948
