date_stamp,time_stamp,mini_volts,temperature,irradiance
150718,00:00:00,-0.0859375,29.4054015145,-1.57135095193
150718,00:01:00,-0.09375,29.3424342166,-1.71425489084
150718,00:02:00,-0.1640625,29.3739177179,-2.99989893763
150718,00:03:00,-0.1953125,29.3739177179,-3.57130825908
150718,00:04:00,-0.140625,29.3739177179,-2.57134194654
150718,00:05:00,-0.15625,29.3424342166,-2.85709148474
150718,00:06:00,-0.1484375,29.3739177179,-2.7141942769
150718,00:07:00,-0.171875,29.2479854841,-3.14294873541
150718,00:08:00,-0.1328125,29.2479854841,-2.42864220464
150718,00:09:00,-0.1484375,29.2479854841,-2.71436481695
150718,00:10:00,-0.1953125,29.1535394089,-3.57170096296
150718,00:11:00,-0.125,29.1535394089,-2.28588861629
150718,00:12:00,-0.0859375,29.1220579742,-1.57157311012
150718,00:13:00,-0.1171875,29.1220579742,-2.14305424108
150718,00:14:00,-0.1640625,29.0590959905,-3.00037019786
150718,00:15:00,-0.171875,29.0590959905,-3.14324496919
150718,00:16:00,0.0,29.0276154415,0.0
150718,00:17:00,-0.21875,28.9961351876,-4.00061928317
150718,00:18:00,-0.1953125,28.964655229,-3.57203761451
150718,00:19:00,-0.125,28.9331755654,-2.28613998556
150718,00:20:00,-0.2421875,28.9331755654,-4.42939622201
150718,00:21:00,-0.1875,28.9961351876,-3.42910224271
150718,00:22:00,-0.0859375,28.964655229,-1.57169655038
150718,00:23:00,-0.15625,28.9331755654,-2.85767498194
150718,00:24:00,0.0,28.964655229,0.0
150718,00:25:00,-0.109375,28.9016961971,-2.00040391129
150718,00:26:00,-0.1015625,28.9016961971,-1.85751791763
150718,00:27:00,-0.15625,28.9016961971,-2.85771987327
150718,00:28:00,-0.1484375,28.9016961971,-2.71483387961
150718,00:29:00,-0.1875,28.9016961971,-3.42926384792
150718,00:30:00,-0.1953125,28.9016961971,-3.57214984159
150718,00:31:00,-0.234375,28.9016961971,-4.2865798099
150718,00:32:00,-0.1484375,28.8072598629,-2.71496182552
150718,00:33:00,-0.1171875,28.8387383458,-2.14335724417
150718,00:34:00,-0.2109375,28.8072598629,-3.8581036468
150718,00:35:00,-0.1328125,28.8072598629,-2.42917637021
150718,00:36:00,-0.140625,28.7757816751,-2.57210950362
150718,00:37:00,-0.21875,28.7443037824,-4.00112208264
150718,00:38:00,-0.1640625,28.7128261848,-3.0008887041
150718,00:39:00,-0.2109375,28.7443037824,-3.8582248654
150718,00:40:00,-0.1328125,28.7443037824,-2.42925269303
150718,00:41:00,-0.140625,28.7128261848,-2.5721903178
150718,00:42:00,-0.1953125,28.6813488824,-3.57254267532
150718,00:43:00,-0.1484375,28.7443037824,-2.7150471275
150718,00:44:00,-0.1640625,28.7128261848,-3.0008887041
150718,00:45:00,-0.203125,28.7128261848,-3.7153860146
150718,00:46:00,-0.1953125,28.8072598629,-3.57231819148
150718,00:47:00,-0.1875,28.8072598629,-3.42942546382
150718,00:48:00,-0.0703125,28.8702171239,-1.28599414451
150718,00:49:00,-0.1953125,28.8387383458,-3.57226207361
150718,00:50:00,-0.21875,28.9016961971,-4.00080782258
150718,00:51:00,-0.203125,28.9016961971,-3.71503583525
150718,00:52:00,-0.1796875,28.8702171239,-3.28642948042
150718,00:53:00,-0.109375,28.8387383458,-2.00046676122
150718,00:54:00,-0.1953125,28.8387383458,-3.57226207361
150718,00:55:00,-0.1640625,28.8702171239,-3.00065300386
150718,00:56:00,-0.2109375,28.7443037824,-3.8582248654
150718,00:57:00,-0.1015625,28.7757816751,-1.8576346415
150718,00:58:00,-0.2109375,28.7128261848,-3.8582854767
150718,00:59:00,-0.1484375,28.7443037824,-2.7150471275
150718,01:00:00,-0.09375,28.7443037824,-1.71476660684
150718,01:01:00,-0.1171875,28.7443037824,-2.14345825856
150718,01:02:00,-0.1640625,28.6813488824,-3.00093584727
150718,01:03:00,-0.203125,28.7128261848,-3.7153860146
150718,01:04:00,-0.15625,28.649871875,-2.8580790395
150718,01:05:00,-0.15625,28.6813488824,-2.85803414026
150718,01:06:00,-0.1640625,28.7757816751,-3.00079442089
150718,01:07:00,-0.171875,28.7443037824,-3.14373877921
150718,01:08:00,-0.0546875,28.8387383458,-1.00023338061
150718,01:09:00,-0.171875,28.8072598629,-3.1436400085
150718,01:10:00,-0.15625,28.8702171239,-2.85776476558
150718,01:11:00,-0.203125,28.9016961971,-3.71503583525
150718,01:12:00,-0.1015625,28.9016961971,-1.85751791763
150718,01:13:00,-0.1953125,28.9016961971,-3.57214984159
150718,01:14:00,-0.2578125,28.8702171239,-4.71531186321
150718,01:15:00,-0.1171875,28.9331755654,-2.14325623646
150718,01:16:00,-0.1875,28.9016961971,-3.42926384792
150718,01:17:00,-0.1796875,28.8702171239,-3.28642948042
150718,01:18:00,-0.1328125,28.8387383458,-2.42913821006
150718,01:19:00,-0.203125,28.8702171239,-3.71509419526
150718,01:20:00,-0.1484375,28.8387383458,-2.71491917594
150718,01:21:00,-0.1484375,28.8702171239,-2.71487652731
150718,01:22:00,-0.2578125,28.8702171239,-4.71531186321
150718,01:23:00,-0.1640625,28.8387383458,-3.00070014183
150718,01:24:00,-0.2109375,28.9331755654,-3.85786122562
150718,01:25:00,-0.1484375,28.9331755654,-2.71479123285
150718,01:26:00,-0.1328125,28.964655229,-2.42898557787
150718,01:27:00,-0.171875,29.0590959905,-3.14324496919
150718,01:28:00,-0.2109375,29.0276154415,-3.85767942377
150718,01:29:00,-0.0859375,29.0590959905,-1.57162248459
150718,01:30:00,-0.1875,29.0590959905,-3.42899451184
150718,01:31:00,-0.1640625,29.0905768348,-3.00032306717
150718,01:32:00,-0.171875,29.0590959905,-3.14324496919
150718,01:33:00,-0.1484375,29.0905768348,-2.71457801315
150718,01:34:00,-0.171875,29.0276154415,-3.14329434529
150718,01:35:00,-0.125,29.0276154415,-2.28603225112
150718,01:36:00,-0.203125,28.964655229,-3.71491911909
150718,01:37:00,-0.15625,28.9331755654,-2.85767498194
150718,01:38:00,-0.2265625,28.9331755654,-4.14362872382
150718,01:39:00,-0.0859375,28.964655229,-1.57169655038
150718,01:40:00,-0.1015625,28.8702171239,-1.85754709763
150718,01:41:00,-0.1484375,28.9016961971,-2.71483387961
150718,01:42:00,-0.1875,28.8387383458,-3.42937159067
150718,01:43:00,-0.1796875,28.8387383458,-3.28648110772
150718,01:44:00,-0.046875,28.7443037824,-0.857383303422
150718,01:45:00,-0.203125,28.7128261848,-3.7153860146
150718,01:46:00,-0.0625,28.7443037824,-1.1431777379
150718,01:47:00,-0.234375,28.7443037824,-4.28691651711
150718,01:48:00,-0.1484375,28.7128261848,-2.7150897799
150718,01:49:00,-0.1796875,28.7128261848,-3.2866876283
150718,01:50:00,-0.2109375,28.6813488824,-3.85834608935
150718,01:51:00,-0.0625,28.6183951627,-1.14324957589
150718,01:52:00,-0.140625,28.6813488824,-2.57223072623
150718,01:53:00,-0.1328125,28.6813488824,-2.42932901922
150718,01:54:00,-0.1640625,28.649871875,-3.00098299147
150718,01:55:00,-0.1875,28.6183951627,-3.42974872768
150718,01:56:00,-0.0859375,28.5869187455,-1.57199286252
150718,01:57:00,-0.0859375,28.5554426233,-1.57201755874
150718,01:58:00,-0.15625,28.5239667962,-2.85825864637
150718,01:59:00,-0.1640625,28.5554426233,-3.00112443032
150718,02:00:00,-0.171875,28.5239667962,-3.144084511
150718,02:01:00,-0.125,28.5239667962,-2.28660691709
150718,02:02:00,-0.15625,28.5239667962,-2.85825864637
150718,02:03:00,-0.1484375,28.4924912642,-2.71538837303
150718,02:04:00,-0.0625,28.5554426233,-1.14328549727
150718,02:05:00,-0.171875,28.4924912642,-3.14413390562
150718,02:06:00,-0.1328125,28.3980664383,-2.42967252872
150718,02:07:00,-0.203125,28.4295410852,-3.71591137049
150718,02:08:00,-0.09375,28.5239667962,-1.71495518782
150718,02:09:00,-0.0859375,28.4924912642,-1.57206695281
150718,02:10:00,-0.1171875,28.5554426233,-2.14366030737
150718,02:11:00,-0.1328125,28.4924912642,-2.42955801798
150718,02:12:00,-0.171875,28.5239667962,-3.144084511
150718,02:13:00,-0.1875,28.5869187455,-3.42980260914
150718,02:14:00,-0.140625,28.4924912642,-2.5724731955
150718,02:15:00,-0.171875,28.4924912642,-3.14413390562
150718,02:16:00,-0.078125,28.4610160272,-1.42917422787
150718,02:17:00,-0.1015625,28.4610160272,-1.85792649623
150718,02:18:00,-0.2265625,28.3980664383,-4.14473549016
150718,02:19:00,-0.1640625,28.3665920863,-3.00140733609
150718,02:20:00,-0.140625,28.3665920863,-2.57263485951
150718,02:21:00,-0.0859375,28.3351180294,-1.5721904475
150718,02:22:00,-0.2109375,28.3351180294,-3.8590129166
150718,02:23:00,-0.21875,28.2721708006,-4.00206507068
150718,02:24:00,-0.1484375,28.2092247517,-2.7157723462
150718,02:25:00,-0.1953125,28.2406976287,-3.57332852468
150718,02:26:00,-0.0625,28.2092247517,-1.14348309314
150718,02:27:00,-0.09375,28.0833361935,-1.7153324371
150718,02:28:00,-0.171875,28.0833361935,-3.14477613468
150718,02:29:00,-0.1875,28.0833361935,-3.43066487419
150718,02:30:00,-0.15625,28.1148078906,-2.8588424781
150718,02:31:00,-0.15625,28.0518647913,-2.85893231322
150718,02:32:00,-0.09375,28.0518647913,-1.71535938793
150718,02:33:00,-0.203125,28.0833361935,-3.71655361371
150718,02:34:00,-0.1796875,28.0833361935,-3.28772050444
150718,02:35:00,-0.125,28.1148078906,-2.28707398248
150718,02:36:00,-0.171875,28.2406976287,-3.14452910171
150718,02:37:00,-0.203125,28.3036442675,-3.71614489546
150718,02:38:00,-0.109375,28.3980664383,-2.00090678835
150718,02:39:00,-0.125,28.4610160272,-2.28667876459
150718,02:40:00,-0.203125,28.4295410852,-3.71591137049
150718,02:41:00,-0.0390625,28.4924912642,-0.71457588764
150718,02:42:00,-0.078125,28.5554426233,-1.42910687158
150718,02:43:00,-0.1875,28.5869187455,-3.42980260914
150718,02:44:00,-0.1640625,28.5869187455,-3.001077283
150718,02:45:00,-0.1953125,28.5869187455,-3.57271105119
150718,02:46:00,-0.140625,28.5869187455,-2.57235195686
150718,02:47:00,-0.125,28.5869187455,-2.28653507276
150718,02:48:00,-0.140625,28.5869187455,-2.57235195686
150718,02:49:00,-0.171875,28.5239667962,-3.144084511
150718,02:50:00,-0.21875,28.5554426233,-4.00149924043
150718,02:51:00,-0.1484375,28.5554426233,-2.71530305601
150718,02:52:00,-0.171875,28.5554426233,-3.14403511748
150718,02:53:00,-0.1796875,28.5554426233,-3.28694580464
150718,02:54:00,-0.1640625,28.5554426233,-3.00112443032
150718,02:55:00,-0.15625,28.5239667962,-2.85825864637
150718,02:56:00,-0.140625,28.5239667962,-2.57243278173
