date_stamp,time_stamp,apparent_power,real_power,total_power
150714,23:48:00,0.0171727575362,-0.0314246825874,0.0357583351433
150714,23:49:00,0.0163898989558,-0.0314703397453,0.0350976623595
150714,23:50:00,0.0185719616711,-0.0306218080223,0.0358135849237
150714,23:51:00,0.0,0.0,0.0
150714,23:52:00,0.0,0.0,0.0
150714,23:53:00,0.0,0.0,0.0
150714,23:54:00,0.0,0.0,0.0
150714,23:55:00,0.0,0.0,0.0
150714,23:56:00,0.0,0.0,0.0
150714,23:57:00,0.0,0.0,0.0
150714,23:58:00,0.0,0.0,0.0
150714,23:59:00,0.0,0.0,0.0
