date_stamp,time_stamp,mini_volts,temperature,irradiance
150604,21:57:00,-0.0703125,31.7259061006,-1.28416409922
date_stamp,time_stamp,mini_volts,temperature,irradiance
150604,21:58:00,-0.09375,31.788965134,-1.71216499616
date_stamp,time_stamp,mini_volts,temperature,irradiance
150604,21:59:00,0.015625,31.757435469,0.28536531621
150604,22:00:00,-0.09375,31.757435469,-1.71219189726
150604,22:01:00,0.0,31.757435469,0.0
150604,22:02:00,-0.078125,31.7259061006,-1.42684899913
150604,22:03:00,-0.1484375,31.7259061006,-2.71101309835
150604,22:04:00,0.0234375,31.6943770288,0.428061425311
150604,22:05:00,-0.140625,31.6943770288,-2.56836855187
150604,22:06:00,-0.0859375,31.6943770288,-1.56955855947
150604,22:07:00,-0.0390625,31.6943770288,-0.713435708852
150604,22:08:00,-0.0546875,31.6943770288,-0.998809992393
150604,22:09:00,-0.0703125,31.6943770288,-1.28418427593
150604,22:10:00,-0.046875,31.6313197747,-0.856149753799
150604,22:11:00,0.1328125,31.6943770288,2.4256814101
150604,22:12:00,0.0234375,31.6943770288,0.428061425311
150604,22:13:00,-0.09375,31.6943770288,-1.71224570125
150604,22:14:00,-0.09375,31.7259061006,-1.71221879896
150604,22:15:00,-0.09375,31.6943770288,-1.71224570125
150604,22:16:00,0.0234375,31.6628482535,0.428068151031
150604,22:17:00,0.0,31.6313197747,0.0
150604,22:18:00,-0.046875,31.6628482535,-0.856136302063
150604,22:19:00,0.0,31.6313197747,0.0
150604,22:20:00,0.1484375,31.6313197747,2.71114088703
150604,22:21:00,-0.109375,31.5997915925,-1.99771414694
150604,22:22:00,-0.03125,31.6313197747,-0.570766502533
150604,22:23:00,-0.03125,31.6628482535,-0.570757534708
150604,22:24:00,-0.109375,31.6313197747,-1.99768275886
150604,22:25:00,-0.171875,31.6313197747,-3.13921576393
150604,22:26:00,-0.0625,31.6313197747,-1.14153300507
150604,22:27:00,0.0,31.6313197747,0.0
150604,22:28:00,-0.03125,31.5997915925,-0.570775470554
150604,22:29:00,-0.0078125,31.5997915925,-0.142693867639
150604,22:30:00,-0.09375,31.5997915925,-1.71232641166
150604,22:31:00,-0.046875,31.5367361177,-0.856190110785
150604,22:32:00,-0.015625,31.5997915925,-0.285387735277
150604,22:33:00,-0.046875,31.5682637068,-0.85617665816
150604,22:34:00,0.0,31.5997915925,0.0
150604,22:35:00,0.0546875,31.5682637068,0.998872767853
150604,22:36:00,-0.0390625,31.5682637068,-0.713480548467
150604,22:37:00,-0.046875,31.5367361177,-0.856190110785
150604,22:38:00,-0.015625,31.505208825,-0.285401187902
150604,22:39:00,-0.09375,31.5367361177,-1.71238022157
150604,22:40:00,-0.03125,31.5367361177,-0.57079340719
150604,22:41:00,0.0546875,31.505208825,0.998904157657
150604,22:42:00,0.078125,31.505208825,1.42700593951
150604,22:43:00,-0.0625,31.5367361177,-1.14158681438
150604,22:44:00,-0.0703125,31.505208825,-1.28430534556
150604,22:45:00,-0.0390625,31.505208825,-0.713502969755
150604,22:46:00,-0.046875,31.5367361177,-0.856190110785
150604,22:47:00,0.078125,31.5367361177,1.42698351797
150604,22:48:00,-0.0546875,31.505208825,-0.998904157657
150604,22:49:00,-0.0703125,31.5367361177,-1.28428516618
150604,22:50:00,-0.0703125,31.505208825,-1.28430534556
150604,22:51:00,-0.0234375,31.4736818288,-0.428108508462
150604,22:52:00,-0.0390625,31.4736818288,-0.713514180769
150604,22:53:00,-0.109375,31.4421551292,-1.99787109769
150604,22:54:00,-0.0625,31.4736818288,-1.14162268923
150604,22:55:00,-0.0703125,31.410628726,-1.28436588637
150604,22:56:00,-0.078125,31.347576809,-1.42711805459
150604,22:57:00,-0.0234375,31.3160512952,-0.428142143727
150604,22:58:00,-0.015625,31.3160512952,-0.285428095818
150604,22:59:00,-0.015625,31.347576809,-0.285423610918
150604,23:00:00,-0.0234375,31.3160512952,-0.428142143727
150604,23:01:00,-0.015625,31.253001157,-0.285437065913
150604,23:02:00,-0.0234375,31.1269044377,-0.428182510934
150604,23:03:00,-0.0390625,31.1269044377,-0.713637518224
150604,23:04:00,-0.0390625,31.1584281729,-0.713626304493
150604,23:05:00,-0.0390625,882.695157016,-0.500979756994
150604,23:06:00,-0.0390625,24.7966395974,-0.715896505163
150604,23:07:00,0.0,24.6707852396,0.0
150604,23:08:00,-0.046875,24.5763975656,-0.859170428538
150604,23:09:00,-0.0546875,24.6707852396,-1.0023181867
150604,23:10:00,-0.0390625,24.702248387,-0.715930297363
150604,23:11:00,-0.078125,24.544935597,-1.43197324535
150604,23:12:00,-0.1328125,24.544935597,-2.4343545171
150604,23:13:00,-0.0390625,24.639322387,-0.715952826741
150604,23:14:00,-0.03125,24.6707852396,-0.572753249542
150604,23:15:00,-0.015625,24.639322387,-0.286381130696
150604,23:16:00,-0.0703125,24.639322387,-1.28871508813
150604,23:17:00,-0.0703125,24.639322387,-1.28871508813
150604,23:18:00,-0.03125,24.544935597,-0.57278929814
150604,23:19:00,-0.0078125,24.607859829,-0.143192818361
150604,23:20:00,-0.0703125,24.5763975656,-1.28875564281
150604,23:21:00,0.140625,24.5763975656,2.57751128561
150604,23:22:00,-0.0234375,24.5763975656,-0.429585214269
150604,23:23:00,-0.03125,24.544935597,-0.57278929814
150604,23:24:00,0.0234375,24.513473923,0.429598733091
150604,23:25:00,-0.0390625,24.607859829,-0.715964091803
150604,23:26:00,-0.0546875,24.639322387,-1.00233395744
150604,23:27:00,-0.03125,24.4505514589,-0.57281633668
150604,23:28:00,0.0703125,24.4820125436,1.28881647818
150604,23:29:00,-0.015625,24.544935597,-0.28639464907
150604,23:30:00,-0.1171875,24.5763975656,-2.14792607134
150604,23:31:00,-0.0625,24.544935597,-1.14557859628
150604,23:32:00,-0.015625,24.5763975656,-0.286390142846
150604,23:33:00,-0.0390625,24.607859829,-0.715964091803
150604,23:34:00,-0.03125,24.607859829,-0.572771273443
150604,23:35:00,-0.0625,24.639322387,-1.14552452279
150604,23:36:00,-0.046875,24.5763975656,-0.859170428538
150604,23:37:00,-0.1015625,24.4505514589,-1.86165309421
150604,23:38:00,-0.0078125,24.5763975656,-0.143195071423
150604,23:39:00,-0.1015625,24.513473923,-1.86159451006
150604,23:40:00,-0.0234375,24.4505514589,-0.42961225251
150604,23:41:00,-0.0390625,24.4505514589,-0.71602042085
150604,23:42:00,-0.0546875,24.4190906689,-1.00244436237
150604,23:43:00,-0.0390625,24.4505514589,-0.71602042085
150604,23:44:00,-0.0390625,24.4190906689,-0.716031687407
150604,23:45:00,-0.046875,24.3876301735,-0.859251545055
150604,23:46:00,-0.015625,24.4820125436,-0.286403661817
150604,23:47:00,-0.2109375,24.4505514589,-3.86651027259
150604,23:48:00,-0.015625,24.4505514589,-0.28640816834
150604,23:49:00,0.015625,24.4820125436,0.286403661817
150604,23:50:00,-0.046875,24.3247100664,-0.859278586285
150604,23:51:00,-0.0390625,24.4190906689,-0.716031687407
150604,23:52:00,-0.0546875,24.3247100664,-1.002491684
150604,23:53:00,-0.0390625,24.3247100664,-0.716065488571
150604,23:54:00,-0.0390625,24.4505514589,-0.71602042085
