date_stamp,time_stamp,mini_volts,temperature,irradiance
150716,00:00:00,-0.1796875,28.9331755654,-3.28632622924
150716,00:01:00,-0.1328125,28.9016961971,-2.42906189228
150716,00:02:00,-0.078125,28.8702171239,-1.42888238279
150716,00:03:00,-0.0078125,28.9016961971,-0.142885993663
150716,00:04:00,-0.21875,28.8702171239,-4.00087067182
150716,00:05:00,-0.1796875,28.8387383458,-3.28648110772
150716,00:06:00,-0.109375,28.8702171239,-2.00043533591
150716,00:07:00,-0.1171875,28.8387383458,-2.14335724417
150716,00:08:00,-0.1015625,28.8702171239,-1.85754709763
150716,00:09:00,-0.15625,28.8072598629,-2.85785455318
150716,00:10:00,-0.1171875,28.7757816751,-2.14342458635
150716,00:11:00,-0.0859375,28.8702171239,-1.57177062107
150716,00:12:00,-0.1875,28.8387383458,-3.42937159067
150716,00:13:00,-0.1875,28.8702171239,-3.4293177187
150716,00:14:00,-0.109375,28.8702171239,-2.00043533591
150716,00:15:00,-0.078125,28.8702171239,-1.42888238279
150716,00:16:00,-0.125,28.8702171239,-2.28621181247
150716,00:17:00,-0.1328125,28.8387383458,-2.42913821006
150716,00:18:00,-0.1796875,28.8702171239,-3.28642948042
150716,00:19:00,-0.15625,28.8702171239,-2.85776476558
150716,00:20:00,-0.15625,28.8072598629,-2.85785455318
150716,00:21:00,-0.1796875,28.8387383458,-3.28648110772
150716,00:22:00,-0.0703125,28.8072598629,-1.28603454893
150716,00:23:00,-0.1015625,28.8072598629,-1.85760545957
150716,00:24:00,-0.15625,28.8072598629,-2.85785455318
150716,00:25:00,-0.171875,28.8072598629,-3.1436400085
150716,00:26:00,-0.109375,28.7757816751,-2.00052961393
150716,00:27:00,-0.09375,28.7757816751,-1.71473966908
150716,00:28:00,-0.140625,28.7757816751,-2.57210950362
150716,00:29:00,-0.140625,28.7443037824,-2.57214991027
150716,00:30:00,-0.0859375,28.7128261848,-1.5718940831
150716,00:31:00,-0.109375,28.7757816751,-2.00052961393
150716,00:32:00,-0.1171875,28.8072598629,-2.14339091489
150716,00:33:00,-0.1796875,28.8702171239,-3.28642948042
150716,00:34:00,-0.171875,28.8387383458,-3.14359062478
150716,00:35:00,-0.09375,28.8387383458,-1.71468579533
150716,00:36:00,-0.15625,28.8387383458,-2.85780965889
150716,00:37:00,-0.0859375,28.8387383458,-1.57179531239
150716,00:38:00,-0.21875,28.9016961971,-4.00080782258
150716,00:39:00,-0.1328125,28.8702171239,-2.42910005075
150716,00:40:00,-0.203125,28.8702171239,-3.71509419526
150716,00:41:00,-0.1171875,28.8387383458,-2.14335724417
150716,00:42:00,-0.1328125,28.8072598629,-2.42917637021
150716,00:43:00,-0.125,28.8387383458,-2.28624772711
150716,00:44:00,-0.0703125,28.7757816751,-1.28605475181
150716,00:45:00,-0.125,28.7443037824,-2.28635547579
150716,00:46:00,-0.2109375,28.7128261848,-3.8582854767
150716,00:47:00,-0.1484375,28.6813488824,-2.71513243324
150716,00:48:00,-0.1640625,28.7128261848,-3.0008887041
150716,00:49:00,-0.21875,28.7443037824,-4.00112208264
150716,00:50:00,-0.109375,28.7128261848,-2.0005924694
150716,00:51:00,-0.1328125,28.7443037824,-2.42925269303
150716,00:52:00,-0.1953125,28.7128261848,-3.5724865525
150716,00:53:00,-0.15625,28.7443037824,-2.85794434474
150716,00:54:00,-0.1875,28.7757816751,-3.42947933816
150716,00:55:00,-0.15625,28.7443037824,-2.85794434474
150716,00:56:00,-0.078125,28.7443037824,-1.42897217237
150716,00:57:00,-0.0703125,28.7443037824,-1.28607495513
150716,00:58:00,-0.1015625,28.8387383458,-1.85757627828
150716,00:59:00,-0.125,28.8387383458,-2.28624772711
150716,01:00:00,-0.1796875,28.9331755654,-3.28632622924
150716,01:01:00,-0.140625,28.9016961971,-2.57194788594
150716,01:02:00,-0.1484375,28.9331755654,-2.71479123285
150716,01:03:00,-0.125,28.964655229,-2.28610407329
150716,01:04:00,-0.1328125,28.9961351876,-2.42894742192
150716,01:05:00,-0.140625,28.9961351876,-2.57182668204
150716,01:06:00,-0.125,29.0905768348,-2.28596043213
150716,01:07:00,-0.1796875,29.0905768348,-3.28606812118
150716,01:08:00,-0.15625,29.1220579742,-2.85740565477
150716,01:09:00,-0.09375,29.1535394089,-1.71441646222
150716,01:10:00,-0.203125,29.1220579742,-3.7146273512
150716,01:11:00,-0.15625,29.0905768348,-2.85745054016
150716,01:12:00,-0.203125,29.0590959905,-3.7147440545
150716,01:13:00,-0.09375,29.0590959905,-1.71449725592
150716,01:14:00,-0.1171875,29.0590959905,-2.1431215699
150716,01:15:00,-0.1875,28.9961351876,-3.42910224271
150716,01:16:00,-0.0625,29.0590959905,-1.14299817061
150716,01:17:00,-0.1875,29.0276154415,-3.42904837668
150716,01:18:00,-0.1640625,29.0590959905,-3.00037019786
150716,01:19:00,-0.1953125,29.0276154415,-3.57192539238
150716,01:20:00,-0.1796875,28.964655229,-3.28627460535
150716,01:21:00,-0.109375,28.964655229,-2.00034106413
150716,01:22:00,-0.203125,28.9331755654,-3.71497747653
150716,01:23:00,-0.1640625,28.964655229,-3.00051159619
150716,01:24:00,-0.140625,28.9331755654,-2.57190748375
150716,01:25:00,-0.03125,28.9331755654,-0.571534996389
150716,01:26:00,-0.0625,28.9331755654,-1.14306999278
150716,01:27:00,-0.21875,28.9331755654,-4.00074497472
150716,01:28:00,-0.125,28.8702171239,-2.28621181247
150716,01:29:00,-0.0859375,28.9331755654,-1.57172124007
150716,01:30:00,-0.1484375,28.8702171239,-2.71487652731
150716,01:31:00,-0.03125,28.8387383458,-0.571561931778
150716,01:32:00,-0.0546875,28.7757816751,-1.00026480696
150716,01:33:00,-0.1640625,28.7443037824,-3.00084156198
150716,01:34:00,-0.1953125,28.7443037824,-3.57243043093
150716,01:35:00,-0.1015625,28.7128261848,-1.8576930073
150716,01:36:00,-0.125,28.6813488824,-2.28642731221
150716,01:37:00,-0.125,28.649871875,-2.2864632316
150716,01:38:00,-0.2421875,28.649871875,-4.43002251122
150716,01:39:00,-0.0703125,28.6183951627,-1.28615577288
150716,01:40:00,-0.0546875,28.6183951627,-1.00034337891
150716,01:41:00,-0.1640625,28.6183951627,-3.00103013672
150716,01:42:00,-0.1640625,28.6183951627,-3.00103013672
150716,01:43:00,-0.109375,28.5239667962,-2.00078105246
150716,01:44:00,-0.171875,28.5554426233,-3.14403511748
150716,01:45:00,-0.09375,28.5239667962,-1.71495518782
150716,01:46:00,-0.1484375,28.5239667962,-2.71534571405
150716,01:47:00,-0.171875,28.3665920863,-3.14433149495
150716,01:48:00,-0.203125,28.4295410852,-3.71591137049
150716,01:49:00,-0.09375,28.4610160272,-1.71500907345
150716,01:50:00,-0.265625,28.3980664383,-4.85934505743
150716,01:51:00,-0.1953125,28.3980664383,-3.57304783635
150716,01:52:00,-0.1328125,28.3665920863,-2.42971070064
150716,01:53:00,-0.234375,28.3351180294,-4.28779212956
150716,01:54:00,-0.1640625,28.3351180294,-3.00145449069
150716,01:55:00,-0.1015625,28.2406976287,-1.85813083283
150716,01:56:00,-0.1328125,28.2721708006,-2.42982522148
150716,01:57:00,-0.2421875,28.3036442675,-4.43078814458
150716,01:58:00,-0.1484375,28.3036442675,-2.71564434668
150716,01:59:00,-0.1953125,28.2721708006,-3.57327238453
150716,02:00:00,-0.25,28.2721708006,-4.5737886522
150716,02:01:00,-0.1875,28.3036442675,-3.4302875958
150716,02:02:00,-0.21875,28.2721708006,-4.00206507068
150716,02:03:00,-0.1015625,28.2721708006,-1.85810163996
150716,02:04:00,-0.1953125,28.2721708006,-3.57327238453
150716,02:05:00,-0.1640625,28.2406976287,-3.00159596073
150716,02:06:00,-0.21875,28.2406976287,-4.00212794764
150716,02:07:00,-0.0703125,28.2092247517,-1.28641847978
150716,02:08:00,-0.1015625,28.2406976287,-1.85813083283
150716,02:09:00,-0.109375,28.2406976287,-2.00106397382
150716,02:10:00,-0.1875,28.2092247517,-3.43044927941
150716,02:11:00,-0.09375,28.2406976287,-1.71519769184
150716,02:12:00,-0.171875,28.2406976287,-3.14452910171
150716,02:13:00,-0.1640625,28.2406976287,-3.00159596073
150716,02:14:00,-0.1640625,28.3351180294,-3.00145449069
150716,02:15:00,-0.1953125,28.3351180294,-3.57316010796
150716,02:16:00,-0.1875,28.3351180294,-3.43023370365
150716,02:17:00,-0.140625,28.3036442675,-2.57271569685
150716,02:18:00,-0.1953125,28.3036442675,-3.57321624563
150716,02:19:00,-0.125,28.3351180294,-2.2868224691
150716,02:20:00,-0.1171875,28.3980664383,-2.14382870181
150716,02:21:00,-0.1328125,28.3351180294,-2.42974887342
150716,02:22:00,-0.1171875,28.2721708006,-2.14396343072
150716,02:23:00,-0.1640625,28.3665920863,-3.00140733609
150716,02:24:00,-0.265625,28.3351180294,-4.85949774683
150716,02:25:00,-0.171875,28.3036442675,-3.14443029615
150716,02:26:00,-0.1953125,28.3351180294,-3.57316010796
150716,02:27:00,-0.1875,28.3036442675,-3.4302875958
150716,02:28:00,-0.1796875,28.3351180294,-3.28730729933
150716,02:29:00,-0.1796875,28.3036442675,-3.28735894598
150716,02:30:00,-0.0703125,28.2721708006,-1.28637805843
150716,02:31:00,-0.140625,28.3036442675,-2.57271569685
150716,02:32:00,-0.171875,28.3036442675,-3.14443029615
150716,02:33:00,-0.1640625,28.2721708006,-3.00154880301
150716,02:34:00,-0.2421875,28.2406976287,-4.4309273706
150716,02:35:00,-0.171875,28.2406976287,-3.14452910171
150716,02:36:00,-0.078125,28.1777521697,-1.42937632347
150716,02:37:00,-0.0546875,28.2406976287,-1.00053198691
150716,02:38:00,-0.0859375,28.1777521697,-1.57231395582
150716,02:39:00,-0.1328125,28.1777521697,-2.4299397499
150716,02:40:00,-0.1640625,28.0833361935,-3.00183176492
150716,02:41:00,-0.171875,28.1148078906,-3.14472672591
150716,02:42:00,-0.15625,28.0518647913,-2.85893231322
150716,02:43:00,-0.0859375,28.0518647913,-1.57241277227
150716,02:44:00,-0.1171875,28.0518647913,-2.14419923491
150716,02:45:00,-0.1875,27.9889228716,-3.43082658276
150716,02:46:00,-0.1640625,27.9574523542,-3.00202042699
150716,02:47:00,-0.1328125,27.9889228716,-2.43016882945
150716,02:48:00,-0.21875,27.9574523542,-4.00269390266
150716,02:49:00,-0.15625,28.020393684,-2.85897723226
150716,02:50:00,-0.1796875,28.0518647913,-3.2877721602
150716,02:51:00,-0.15625,28.1148078906,-2.8588424781
150716,02:52:00,-0.140625,28.1462798827,-2.57291780582
150716,02:53:00,-0.140625,28.1148078906,-2.57295823029
150716,02:54:00,-0.15625,28.1777521697,-2.85875264694
