date_stamp,time_stamp,real_power,apparent_power,total_power
150613,14:03:06,0.0151117136702,0.0402120947838,-0.0372645780444
150613,14:04:06,0.0160843785852,0.0396442897618,-0.0362348258495
150613,14:05:06,0.0147013897076,0.0399060696363,-0.0370511226356
