date_stamp,time_stamp,apparent_power,real_power,total_power
141015,02:01:46,8.72234086273e-05,0.0,0.0
141015,02:02:46,7.59264221415e-05,0.0,0.0
141015,02:03:46,9.10754170036e-05,0.0,0.0
141015,02:04:46,8.76091726241e-05,0.0,0.0
141015,02:05:46,7.75364605943e-05,0.0,0.0
141015,02:06:46,9.10288072191e-05,0.0,0.0
141015,02:07:46,8.26656832942e-05,0.0,0.0
141015,02:08:46,8.62005981617e-05,0.0,0.0
141015,02:09:46,7.87767203292e-05,0.0,0.0
141015,02:10:46,7.78855101089e-05,0.0,0.0
141015,02:11:46,8.92120588105e-05,0.0,0.0
141015,02:12:46,7.87851822679e-05,0.0,0.0
141015,02:13:46,8.30135322758e-05,0.0,0.0
141015,02:14:46,8.95507328096e-05,0.0,0.0
