date_stamp,time_stamp,real_power,apparent_power,total_power
150611,19:32:00,0.0183444917202,0.040659930557,-0.0365464314818
150611,19:34:00,0.0162014495581,0.0396888926625,-0.0362352728844
150611,19:35:00,0.015787826851,0.0396283008158,-0.0368302427232
150611,19:36:00,0.0160690378398,0.0399023853242,-0.0365237779915
